miRNA	value
hsa-miR-3160-5p	1.253983
hsa-miR-6831-3p	-0.3262004
hsa-miR-1185-5p	0.204864
hsa-miR-4719	0.665744
hsa-miR-363-3p	7.51007
hsa-miR-6827-3p	0.154824
hsa-miR-548aj-3p	-0.1307951
hsa-miR-130b-5p	0.1405065
hsa-miR-548t-5p	2.42445
hsa-miR-140-5p	0.534388
hsa-miR-8084	-0.2957513
hsa-miR-6129	2.92414
hsa-miR-502-5p	1.104518
hsa-miR-146a-5p	0.094527
hsa-miR-3156-3p	-0.073177
hsa-miR-519c-3p	-0.1946197
hsa-miR-6810-3p	0.523882
hsa-miR-1278	0.327627
hsa-miR-4704-3p	-0.009046
hsa-miR-95-5p	-0.3099728
hsa-miR-4775	0.876695
hsa-miR-590-5p	1.516606
hsa-miR-4732-5p	2.21628
hsa-miR-548at-5p	0.1386147
hsa-miR-1296-5p	2.251697
hsa-miR-526b-3p	0.774715
hsa-miR-194-3p	3.30697
hsa-miR-636	1.23269
hsa-miR-4510	0.961549
hsa-miR-331-3p	1.575575
hsa-miR-548aj-5p	0.534769
hsa-miR-548j-3p	0.2500919
hsa-miR-8061	0.3619998
hsa-miR-654-5p	0.13197
hsa-miR-1264	-0.066808
hsa-miR-6830-3p	0.4298488
hsa-miR-924	1.247122
hsa-miR-6716-5p	7.25349
hsa-miR-5700	0.0615388
hsa-miR-4511	0.1987071
hsa-miR-4671-3p	-0.1165467
hsa-miR-624-5p	-0.2294164
hsa-miR-8066	0.050349
hsa-miR-5193	0.427889
hsa-miR-655-5p	1.052645
hsa-miR-873-5p	0.2504096
hsa-miR-223-5p	0.3316729
hsa-miR-29b-3p	0.4361214
hsa-miR-548bb-5p	1.779126
hsa-miR-329-3p	0.39115654
hsa-miR-6805-5p	11.89162
hsa-miR-339-3p	4.31946
hsa-miR-126-3p	2.58658
hsa-miR-6835-3p	2.257574
hsa-miR-936	6.98831
hsa-miR-6717-5p	7.09615
hsa-miR-122-3p	0.825515
hsa-miR-3620-5p	8.04401
hsa-miR-3938	2.05552
hsa-miR-6797-5p	0.686245
hsa-miR-548f-5p	-0.1209935
hsa-miR-302b-5p	-0.2409483
hsa-miR-6809-3p	2.55567
hsa-miR-548f-3p	0.178763
hsa-miR-373-5p	7.86848
hsa-miR-218-5p	0.0247291
hsa-miR-4730	62.4368
hsa-miR-4539	4.53251
hsa-miR-3977	0.0320021
hsa-miR-374a-5p	0.929544
hsa-miR-4795-3p	0.4902628
hsa-miR-5192	1.46861
hsa-miR-7-2-3p	-0.3413919
hsa-miR-6071	0.884696
hsa-miR-937-3p	4.519929
hsa-miR-3136-3p	-0.2266588
hsa-miR-3529-5p	0.512726
hsa-miR-130a-5p	1.601407
hsa-miR-3119	-0.3622799
hsa-miR-3927-3p	0.21114
hsa-miR-491-3p	0.5535708
hsa-miR-4254	1.668718
hsa-miR-6513-3p	0.2387277
hsa-miR-6503-3p	0.958733
hsa-miR-6758-5p	2.11807
hsa-miR-492	-0.4062024
hsa-miR-8062	0.1329642
hsa-miR-548ap-5p	-0.0401242
hsa-miR-628-5p	0.2444449
hsa-miR-517c-3p	0.617005
hsa-miR-6803-3p	1.588007
hsa-miR-6787-3p	2.08987
hsa-miR-663a	4.76945
hsa-miR-3663-5p	3.25762
hsa-miR-384	0.16851
hsa-miR-493-5p	0.47487
hsa-miR-216a-3p	1.037916
hsa-miR-3129-3p	-0.316888
hsa-miR-4703-3p	0.494298
hsa-miR-607	-0.8522637
hsa-miR-660-5p	10.234
hsa-miR-1910-5p	4.24497
hsa-miR-5681a	0.607977
hsa-miR-3171	0.634249
hsa-miR-6728-3p	2.059783
hsa-miR-449c-5p	8.26324
hsa-miR-6739-5p	2.33954
hsa-miR-577	-0.084187
hsa-miR-5580-5p	-0.1197572
hsa-miR-6745	0.7220827
hsa-miR-6782-3p	1.481677
hsa-miR-561-5p	0.641591
hsa-miR-17-5p	18.32909
hsa-let-7c-3p	0.571034
hsa-miR-586	0.4172688
hsa-miR-495-5p	0.3813395
hsa-miR-524-3p	0.223604
hsa-miR-34c-5p	-0.2574224
hsa-miR-590-3p	0.28366839
hsa-miR-5697	0.4947371
hsa-miR-4297	6.5237
hsa-miR-6862-3p	2.25134
hsa-miR-518c-3p	0.402441
hsa-let-7f-2-3p	0.918425
hsa-miR-4650-5p	0.3457421
hsa-miR-584-5p	1.464254
hsa-miR-4771	0.2906413
hsa-miR-4320	-0.1386859
hsa-miR-4423-5p	-0.0377055
hsa-miR-6740-3p	1.484938
hsa-miR-5696	0.619221
hsa-miR-449a	0.40662587
hsa-miR-3682-5p	0.1870523
hsa-miR-3912-5p	1.191939
hsa-miR-939-3p	2.116377
hsa-miR-4477a	0.0857384
hsa-miR-548ar-5p	0.5883579
hsa-miR-4703-5p	-0.1594355
hsa-miR-15a-3p	0.6894328
hsa-miR-515-5p	0.2026867
hsa-miR-520g-5p	-0.24567
hsa-miR-455-5p	-0.5346161
hsa-miR-3921	-0.2604796
hsa-miR-5590-5p	0.173123
hsa-miR-8079	9.90825
hsa-miR-346	1.79265
hsa-miR-432-3p	1.0237872
hsa-miR-1254	0.020596
hsa-miR-4740-3p	2.042303
hsa-miR-542-5p	-0.010009
hsa-miR-3670	-0.06610499
hsa-miR-655-3p	0.5346111
hsa-miR-7109-3p	1.864493
hsa-miR-6833-3p	0.4446699
hsa-miR-216b-3p	-0.3266469
hsa-miR-553	0.45212829
hsa-miR-6734-3p	-0.415672
hsa-miR-488-5p	-0.580773
hsa-miR-219a-5p	0.224069
hsa-miR-1236-3p	1.5927748
hsa-miR-374b-5p	-0.2126656
hsa-miR-215-5p	0.687184
hsa-miR-647	1.4402
hsa-miR-6769a-3p	2.76979
hsa-miR-758-3p	-0.4300451
hsa-miR-4732-3p	1.179369
hsa-miR-5009-5p	0.2732568
hsa-miR-372-5p	0.033111
hsa-miR-4640-5p	5.55223
hsa-miR-769-5p	0.7484127
hsa-miR-326	1.21223277
hsa-miR-6508-3p	-0.2770932
hsa-miR-541-5p	-0.1749945
hsa-miR-377-5p	0.22246919
hsa-miR-4667-3p	1.949844
hsa-miR-4662a-5p	0.044438
hsa-let-7d-5p	4.44851
hsa-miR-146a-3p	0.1493337
hsa-miR-6755-3p	0.3530122
hsa-miR-548j-5p	0.1295833
hsa-miR-6822-3p	1.696501
hsa-miR-517a-3p	-0.09466
hsa-miR-34b-3p	1.132246
hsa-miR-744-3p	-0.1787243
hsa-miR-3681-3p	-0.1774849
hsa-let-7e-5p	1.076263
hsa-miR-1279	0.934276
hsa-miR-5579-5p	-0.396839
hsa-miR-19b-2-5p	0.5086186
hsa-miR-6856-3p	-0.013549
hsa-miR-570-3p	0.3767594
hsa-miR-548an	0.957743
hsa-miR-550a-3-5p	1.302672
hsa-miR-519e-5p	-0.405088
hsa-miR-6845-3p	1.603909
hsa-miR-425-5p	10.11202
hsa-miR-518b	0.2056239
hsa-miR-4641	0.171769
hsa-miR-302a-5p	0.1198642
hsa-miR-548as-3p	0.2126419
hsa-let-7c-5p	5.86967
hsa-miR-1305	6.11217
hsa-miR-6830-5p	8.56457
hsa-miR-1204	-0.034046
hsa-miR-3657	0.158934
hsa-miR-640	0.929757
hsa-miR-3976	0.810179
hsa-miR-499a-5p	0.2869476
hsa-miR-7976	-0.38237
hsa-miR-1250-5p	2.031061
hsa-miR-518f-3p	-0.1538578
hsa-miR-1255b-2-3p	0.610664
hsa-miR-516a-5p	0.4305602
hsa-miR-4680-3p	-0.0979505
hsa-miR-1207-3p	1.203771
hsa-miR-1538	1.468446
hsa-miR-214-5p	0.1361726
hsa-miR-302f	-0.1292578
hsa-miR-4275	-0.0589318
hsa-miR-627-3p	0.2432854
hsa-miR-3117-5p	-0.4829313
hsa-miR-1206	-0.064535
hsa-miR-155-3p	-0.0313276
hsa-miR-6761-3p	6.22919
hsa-miR-598-5p	7.18844
hsa-miR-4789-5p	0.12639671
hsa-miR-4714-3p	1.010652
hsa-miR-543	0.432424
hsa-miR-3189-3p	0.98907
hsa-miR-545-5p	-0.1843982
hsa-miR-3118	-0.341306
hsa-miR-487a-5p	1.592345
hsa-miR-5194	10.53895
hsa-miR-5708	1.59793
hsa-miR-3925-3p	0.374771
hsa-miR-3065-3p	-0.005414
hsa-miR-4686	1.225768
hsa-miR-548al	-0.0339662
hsa-miR-6130	5.14745
hsa-miR-148b-3p	0.5267929
hsa-miR-4536-3p	0.1321446
hsa-miR-4452	-0.025758
hsa-miR-637	0.5342881
hsa-miR-148a-3p	0.2945182
hsa-miR-550a-3p	0.8792436
hsa-miR-942-5p	0.44430031
hsa-miR-4729	-0.1733518
hsa-miR-6871-5p	2.49394
hsa-miR-4679	0.00713
hsa-miR-4444	0.722511
hsa-miR-3683	-0.507819
hsa-miR-642a-5p	-0.23032185
hsa-miR-374a-3p	-0.0067743
hsa-miR-3973	-0.2395986
hsa-miR-27b-3p	-0.47658
hsa-miR-450a-2-3p	-0.2046466
hsa-miR-876-3p	0.0172803
hsa-miR-4301	-0.302465
hsa-miR-548ap-3p	-0.0118651
hsa-miR-548ag	0.502319
hsa-miR-3591-3p	1.833904
hsa-miR-3942-3p	-0.162055
hsa-miR-548d-3p	0.2007486
hsa-miR-501-5p	1.1318226
hsa-miR-212-3p	1.296763
hsa-miR-6883-3p	0.579282
hsa-miR-4653-3p	1.446955
hsa-miR-342-5p	0.975058
hsa-miR-342-3p	0.7867233
hsa-miR-618	-0.2857137
hsa-miR-99a-5p	0.0789556
hsa-miR-4736	2.5145
hsa-miR-4765	0.2122766
hsa-miR-7162-5p	-0.28025
hsa-miR-221-5p	-0.0402801
hsa-miR-653-5p	-0.17346956
hsa-miR-3691-3p	0.0950828
hsa-miR-548h-3p	-0.2870826
hsa-miR-6825-5p	5.13377
hsa-miR-4316	7.0493
hsa-miR-182-3p	-0.1594082
hsa-miR-583	0.25958422
hsa-miR-6748-3p	0.4639128
hsa-miR-6499-3p	0.916708
hsa-miR-566	-0.0939465
hsa-miR-1252-5p	0.0510068
hsa-miR-4712-3p	0.2942464
hsa-miR-203b-5p	-0.294379
hsa-miR-5002-3p	-0.59925
hsa-miR-4478	11.84306
hsa-miR-4709-5p	-0.1105921
hsa-miR-3917	6.99133
hsa-miR-6788-5p	1.155518
hsa-miR-487b-5p	0.3329497
hsa-miR-6503-5p	0.09797228
hsa-miR-3622a-3p	1.17482
hsa-miR-329-5p	0.19604
hsa-miR-887-5p	-0.828142
hsa-miR-1245b-3p	-0.2502051
hsa-miR-224-5p	-0.02476855
hsa-miR-6799-3p	1.417584
hsa-miR-212-5p	-0.565824
hsa-miR-1197	-0.680633
hsa-miR-451b	30.0542
hsa-miR-19a-5p	-0.2012756
hsa-miR-516b-5p	0.056688
hsa-miR-562	-0.608933
hsa-miR-3942-5p	0.3373555
hsa-miR-4777-5p	-0.3100287
hsa-miR-497-5p	-0.278101
hsa-miR-7973	-0.2147047
hsa-miR-1324	0.1041524
hsa-miR-3975	-0.4327253
hsa-miR-512-5p	-0.6215786
hsa-miR-5007-3p	0.3864205
hsa-miR-944	0.1584448
hsa-miR-4520-5p	-0.539181
hsa-miR-4693-3p	0.075079
hsa-miR-8076	-0.213642
hsa-miR-518c-5p	0.297598
hsa-miR-136-3p	0.0509709
hsa-miR-4790-5p	-0.1394578
hsa-miR-3667-3p	-0.312561
hsa-miR-4464	0.057446
hsa-miR-100-3p	-0.2414201
hsa-miR-6790-3p	1.720684
hsa-miR-6792-5p	2.2426
hsa-miR-154-3p	0.105556
hsa-miR-4311	9.31653
hsa-miR-377-3p	-0.010484
hsa-miR-4662a-3p	-0.0562621
hsa-miR-500b-5p	0.42499
hsa-miR-4536-5p	-0.485144
hsa-miR-7849-3p	0.18862328
hsa-miR-4308	0.328025
hsa-miR-1911-5p	1.974547
hsa-miR-1260b	2.083896
hsa-miR-4480	0.1649689
hsa-miR-151b	2.77208
hsa-miR-4328	-0.646974
hsa-miR-548v	-0.400954
hsa-miR-6719-3p	-0.05242284
hsa-miR-629-3p	4.71536
hsa-miR-548au-5p	0.87701
hsa-miR-101-5p	0.4333167
hsa-miR-665	0.989803
hsa-miR-6881-3p	1.091525
hsa-miR-1247-3p	1.392891
hsa-miR-3619-3p	4.7736
hsa-miR-4448	-0.5327007
hsa-miR-1244	0.395811
hsa-miR-489-5p	0.5407037
hsa-miR-30e-5p	9.46038
hsa-miR-192-5p	2.41409
hsa-miR-4257	3.49045
hsa-miR-6505-3p	0.438808
hsa-miR-513b-5p	0.4892692
hsa-miR-651-5p	-0.373354
hsa-miR-4495	1.593711
hsa-miR-4687-5p	0.11888999
hsa-miR-1243	0.154099
hsa-miR-4712-5p	-0.0123854
hsa-miR-539-3p	0.0826065
hsa-miR-518e-3p	-0.079052
hsa-miR-4693-5p	-0.3449203
hsa-miR-367-3p	0.2767741
hsa-miR-6742-3p	0.921277
hsa-miR-548aa	-0.22031255
hsa-miR-635	-0.5785528
hsa-miR-153-5p	0.303193
hsa-miR-4759	-0.2094333
hsa-miR-1178-3p	-0.151165
hsa-miR-4458	2.2533
hsa-miR-300	4.85264
hsa-miR-3928-5p	2.23994
hsa-miR-3674	-0.379228
hsa-miR-31-3p	-0.451212
hsa-miR-21-3p	7.93436
hsa-miR-5011-3p	1.995531
hsa-miR-410-5p	0.5780061
hsa-miR-2116-5p	-0.1229833
hsa-miR-4740-5p	7.25585
hsa-miR-548at-3p	-0.144539
hsa-miR-448	-0.1444994
hsa-miR-128-3p	0.1941311
hsa-miR-633	-0.0309594
hsa-miR-103a-2-5p	3.3284
hsa-miR-3136-5p	0.3464653
hsa-miR-4696	-0.0719935
hsa-miR-6134	1.877526
hsa-miR-891a-3p	0.170045
hsa-miR-5190	1.150361
hsa-miR-3688-5p	-0.1529912
hsa-miR-6773-3p	0.0221816
hsa-miR-5002-5p	-0.1884259
hsa-miR-4798-5p	-0.276491
hsa-miR-485-5p	1.92622
hsa-miR-5001-3p	-0.3477243
hsa-miR-593-3p	0.5970617
hsa-miR-4652-5p	-0.2676319
hsa-miR-767-5p	-0.5992664
hsa-miR-10b-3p	0.696901
hsa-miR-4666a-5p	0.403432
hsa-miR-6514-3p	2.39681
hsa-miR-4680-5p	0.0919775
hsa-miR-3675-5p	-0.3685309
hsa-miR-1288-5p	0.0030147
hsa-miR-5591-3p	-0.632302
hsa-let-7i-3p	-0.4677619
hsa-miR-185-5p	29.20234
hsa-miR-4769-5p	-0.1729286
hsa-miR-103b	-0.79316
hsa-miR-4755-5p	5.86247
hsa-miR-3913-5p	-0.00220685
hsa-miR-4475	-0.054378
hsa-miR-433-5p	0.477672
hsa-miR-6849-3p	-0.0430692
hsa-miR-668-3p	-0.28004
hsa-miR-3684	-0.777633
hsa-miR-499b-5p	0.39241
hsa-miR-4713-5p	0.2769182
hsa-miR-548e-3p	0.337878
hsa-miR-548av-5p	-0.537937
hsa-miR-7155-5p	-0.739071
hsa-miR-4477b	0.074966
hsa-miR-4766-3p	-0.1616773
hsa-miR-5011-5p	-0.089283
hsa-miR-7159-5p	2.19514
hsa-miR-4724-3p	-0.4473
hsa-miR-581	-0.298841
hsa-miR-6736-5p	1.22094
hsa-miR-1265	1.754604
hsa-miR-3128	-0.4426506
hsa-miR-145-5p	-0.1456786
hsa-miR-8067	0.0487238
hsa-miR-203a-5p	-0.3795444
hsa-miR-302d-3p	-0.2163739
hsa-miR-147a	-0.225241
hsa-miR-4471	0.437413
hsa-miR-4708-5p	-0.297172
hsa-miR-374c-5p	-0.551753
hsa-miR-4450	1.447179
hsa-miR-143-5p	0.075078
hsa-miR-454-3p	0.019067
hsa-miR-4540	-0.3019726
hsa-miR-5683	0.247128
hsa-miR-4664-5p	-0.903363
hsa-miR-8065	-0.1167952
hsa-miR-6783-3p	-0.1424619
hsa-miR-4465	2.32677
hsa-miR-4720-3p	-0.339372
hsa-miR-5692c	-0.1342367
hsa-miR-1270	0.2335705
hsa-miR-6733-3p	0.4093016
hsa-miR-548k	-0.233884
hsa-miR-3672	-0.307715
hsa-miR-4524a-5p	-0.412059
hsa-miR-4670-5p	-0.4195786
hsa-miR-6804-3p	1.429609
hsa-miR-561-3p	-0.13978205
hsa-miR-4681	2.58835
hsa-miR-1296-3p	0.0705296
hsa-miR-3668	-0.679781
hsa-miR-505-5p	-0.0589192
hsa-miR-578	-0.1932032
hsa-miR-585-3p	-0.3425306
hsa-miR-760	1.23712
hsa-miR-2909	-0.416217
hsa-miR-624-3p	-0.011164779
hsa-miR-203a-3p	-0.2511729
hsa-miR-7106-3p	0.495651
hsa-miR-6852-3p	-0.0757139
hsa-miR-552-5p	-0.3801739
hsa-miR-5582-5p	-0.629182
hsa-miR-6767-3p	-0.751675
hsa-miR-6738-3p	0.1728295
hsa-miR-548av-3p	-0.05453
hsa-miR-6721-5p	0.0585417
hsa-miR-3137	7.37143
hsa-miR-513c-3p	-0.06341
hsa-miR-6846-5p	3.28693
hsa-miR-5008-5p	0.999996
hsa-miR-7159-3p	0.3177331
hsa-miR-4705	-0.423919
hsa-miR-653-3p	0.603572
hsa-miR-30a-3p	-0.229928
hsa-miR-2467-5p	0.838267
hsa-miR-6827-5p	1.662722
hsa-miR-23b-3p	0.055432
hsa-miR-1262	0.24814008
hsa-miR-4299	11.68863
hsa-miR-605-3p	-0.113342
hsa-miR-3908	-0.1761343
hsa-miR-514a-3p	-0.747762
hsa-miR-548u	-0.2223794
hsa-miR-548az-3p	0.1375594
hsa-miR-3140-3p	-0.2506261
hsa-miR-1245a	-0.369429
hsa-miR-1289	-0.1937192
hsa-miR-450a-1-3p	-0.0656142
hsa-miR-711	2.95919
hsa-miR-1-3p	-0.4073633
hsa-miR-7152-5p	0.790479
hsa-miR-409-5p	-0.36185
hsa-miR-651-3p	-0.164047905
hsa-miR-5588-5p	-0.063709
hsa-miR-4756-5p	0.732228
hsa-miR-4786-3p	0.5503173
hsa-miR-548ar-3p	-0.24369386
hsa-miR-4326	2.213583
hsa-miR-23b-5p	0.09113837
hsa-miR-6511a-5p	5.62702
hsa-miR-1915-5p	2.230503
hsa-miR-3129-5p	0.4270819
hsa-miR-6868-3p	0.955157
hsa-miR-4748	1.277783
hsa-miR-548ao-5p	-0.326445
hsa-miR-146b-5p	-0.459006
hsa-miR-5590-3p	-0.0938967
hsa-miR-140-3p	30.53372
hsa-miR-8068	-0.860617
hsa-miR-4632-3p	-0.5375265
hsa-miR-6872-5p	0.468995
hsa-miR-2052	-0.6815044
hsa-miR-4668-5p	0.0315752
hsa-miR-548ah-5p	0.957951
hsa-miR-224-3p	-0.472415
hsa-miR-657	-0.1919475
hsa-miR-4287	-0.5141695
hsa-miR-1321	2.002537
hsa-miR-33a-5p	0.1785465
hsa-miR-100-5p	-0.0658699
hsa-miR-6820-3p	1.568385
hsa-miR-6843-3p	-0.83394
hsa-miR-6505-5p	-0.489916
hsa-miR-6726-3p	-0.561951
hsa-miR-3529-3p	-0.008118
hsa-miR-1273a	0.252479
hsa-miR-6502-5p	0.058403
hsa-miR-3133	-0.1111036
hsa-miR-7154-3p	-0.536656
hsa-miR-3140-5p	-0.547401
hsa-miR-487b-3p	-0.473226
hsa-miR-105-3p	0.1166639
hsa-miR-580-5p	-0.06104
hsa-miR-9-5p	-0.329879
hsa-miR-497-3p	1.72729
hsa-miR-504-5p	-0.2318406
hsa-miR-7851-3p	0.923398
hsa-miR-205-3p	2.1088
hsa-miR-548a-3p	-0.1718298
hsa-miR-95-3p	-0.18642001
hsa-miR-421	-0.2472699
hsa-miR-6776-5p	5.37696
hsa-miR-4467	-0.616554
hsa-miR-4795-5p	0.103609
hsa-miR-6888-3p	-0.02416
hsa-miR-363-5p	-0.2846711
hsa-miR-892c-3p	0.0360149
hsa-miR-626	-0.44538556
hsa-miR-6736-3p	0.12079624
hsa-miR-574-3p	7.7523
hsa-miR-301a-3p	0.4899576
hsa-miR-5094	-0.1169129
hsa-miR-323a-3p	-0.2387283
hsa-miR-889-3p	-0.4065959
hsa-miR-548w	1.41385
hsa-miR-215-3p	0.1874784
hsa-miR-6748-5p	0.60827422
hsa-miR-1537-3p	-0.363602
hsa-miR-548s	-0.2835912
hsa-miR-410-3p	-0.261529
hsa-miR-101-3p	9.85319
hsa-miR-192-3p	-0.40338
hsa-miR-500a-3p	5.02091
hsa-miR-381-3p	4.4179
hsa-miR-516a-3p	-0.2588744
hsa-miR-4727-3p	6.35964
hsa-miR-367-5p	-0.064764
hsa-miR-5000-3p	-0.3548778
hsa-miR-4659b-5p	-0.811196
hsa-miR-33b-5p	-0.1082465
hsa-miR-4309	-0.768626
hsa-miR-125b-5p	-1.043177
hsa-miR-4272	-0.7552464
hsa-miR-4704-5p	2.0618
hsa-miR-5096	1.739363
hsa-miR-625-5p	-0.133678
hsa-miR-6758-3p	0.282606
hsa-miR-6880-5p	0.942156
hsa-miR-6838-5p	-0.991074
hsa-miR-3974	-0.411116
hsa-miR-429	-0.868423
hsa-miR-4649-5p	-0.896539
hsa-miR-549a	-0.3740083
hsa-miR-3182	-0.0928662
hsa-miR-4518	0.3692058
hsa-miR-556-5p	-0.4153738
hsa-miR-409-3p	-0.2556296
hsa-miR-4762-5p	-0.0135337
hsa-miR-1302	-0.1202758
hsa-miR-6895-3p	-0.900189
hsa-miR-4742-5p	-0.451015
hsa-miR-6836-3p	1.230095
hsa-miR-6832-5p	0.5044085
hsa-miR-4796-3p	-0.3380656
hsa-miR-195-5p	-0.176105
hsa-miR-5687	0.0245236
hsa-miR-4485-5p	0.787317776
hsa-miR-4743-5p	0.839834
hsa-miR-5692b	-0.3340678
hsa-miR-5197-5p	-0.612805
hsa-miR-6754-3p	1.452088
hsa-miR-139-3p	2.47602
hsa-miR-6866-5p	1.202418
hsa-miR-5699-3p	-0.346998
hsa-miR-4800-3p	2.213313
hsa-miR-6072	0.2591883
hsa-miR-641	0.033774
hsa-miR-3186-5p	1.738852
hsa-miR-592	0.0574872
hsa-miR-494-3p	13.14501
hsa-miR-3145-3p	0.290653
hsa-miR-3179	-0.0091112
hsa-miR-340-5p	-0.255765
hsa-miR-4777-3p	-0.5114096
hsa-miR-5591-5p	-0.571192
hsa-miR-3192-3p	0.776593
hsa-miR-6818-3p	-0.127452
hsa-miR-885-3p	3.19894
hsa-miR-5586-5p	-0.446081
hsa-miR-6874-3p	-0.2242155
hsa-miR-155-5p	1.6524
hsa-miR-612	-0.3423685
hsa-miR-28-5p	-0.1848963
hsa-miR-3688-3p	-0.3728324
hsa-miR-6854-3p	-0.5459851
hsa-miR-542-3p	-0.467025
hsa-miR-6854-5p	-1.022551
hsa-miR-5685	2.73395
hsa-miR-24-1-5p	-0.4503503
hsa-miR-5582-3p	-0.483429
hsa-miR-1911-3p	0.2825611
hsa-miR-4269	1.175663
hsa-miR-3150a-5p	0.003662
hsa-miR-181a-2-3p	-0.209724
hsa-miR-6512-3p	-0.2282794
hsa-miR-4778-3p	-0.826727
hsa-miR-4662b	-0.521267
hsa-miR-4738-3p	3.07354
hsa-miR-3678-5p	0.740196
hsa-miR-548i	0.4977034
hsa-miR-5089-5p	-0.575935
hsa-miR-4305	-0.833077
hsa-miR-579-3p	0.1965693
hsa-miR-552-3p	-0.16634064
hsa-miR-506-5p	-0.109983
hsa-miR-4659b-3p	-0.935102
hsa-miR-3120-5p	0.642034
hsa-miR-222-3p	4.09791
hsa-miR-152-5p	-0.515045
hsa-miR-658	0.2705735
hsa-miR-504-3p	0.5890135
hsa-miR-3660	-0.187137
hsa-miR-1292-3p	-0.795964
hsa-miR-6859-3p	-0.862939
hsa-miR-337-5p	-0.3582924
hsa-miR-3167	-0.2550557
hsa-miR-874-3p	5.98347
hsa-miR-18b-5p	1.30822
hsa-miR-512-3p	0.755501
hsa-miR-181a-5p	3.77373
hsa-miR-4525	0.3390078
hsa-miR-1245b-5p	-0.2983835
hsa-miR-92a-1-5p	-0.5226783
hsa-miR-1184	0.195649
hsa-miR-148b-5p	-0.1546008
hsa-miR-4524a-3p	0.09973
hsa-miR-3186-3p	1.270302
hsa-miR-6828-3p	-0.180302
hsa-miR-616-5p	-0.2279928
hsa-miR-603	0.000613
hsa-miR-4524b-3p	-0.409773
hsa-miR-8075	0.93349
hsa-miR-6743-5p	3.15024
hsa-miR-20a-3p	-0.507519
hsa-miR-4671-5p	-0.2943793
hsa-miR-670-3p	-0.156869
hsa-miR-6515-5p	1.687358
hsa-miR-4743-3p	-0.487531
hsa-miR-671-3p	0.3824079
hsa-miR-4782-5p	-0.0897294
hsa-miR-4676-3p	-0.1745763
hsa-miR-6789-3p	0.994583
hsa-miR-6729-3p	0.1277275
hsa-miR-2115-3p	-0.4678558
hsa-miR-5689	-0.616162
hsa-miR-3713	1.99889
hsa-miR-4774-5p	-0.2323171
hsa-miR-1285-5p	0.871349
hsa-miR-378h	0.169886
hsa-miR-4329	-0.821421
hsa-miR-4789-3p	0.1073396
hsa-miR-708-5p	3.029695
hsa-miR-6131	7.69061
hsa-miR-4766-5p	1.487646
hsa-miR-4457	-0.895124
hsa-miR-34a-3p	-0.6356
hsa-miR-5186	-0.334217
hsa-miR-4288	-0.1311174
hsa-miR-4330	-0.933058
hsa-miR-4738-5p	-0.4522635
hsa-miR-183-5p	0.8215917
hsa-miR-3649	-0.865406
hsa-miR-376c-3p	-0.1483018
hsa-miR-632	-0.2495444
hsa-miR-5009-3p	-0.28661996
hsa-miR-5694	-0.799789
hsa-miR-548ak	-0.20772338
hsa-miR-1287-5p	-0.1624209
hsa-miR-4755-3p	-0.650596
hsa-miR-4522	0.2839145
hsa-miR-4253	5.26011
hsa-miR-18a-3p	-0.43383255
hsa-miR-4422	-0.1636361
hsa-miR-5587-5p	1.442835
hsa-miR-4264	-0.564589
hsa-miR-548ao-3p	-0.2125833
hsa-miR-4706	0.4460879
hsa-miR-513b-3p	0.056065
hsa-miR-5680	-0.4856488
hsa-miR-4999-5p	-0.563314
hsa-miR-4733-3p	-0.190667
hsa-miR-4500	-0.097976
hsa-miR-507	-0.2211057
hsa-miR-411-5p	-1.112507
hsa-miR-802	-0.6565206
hsa-miR-598-3p	0.05603369
hsa-miR-3153	-0.452635
hsa-miR-599	-0.48669052
hsa-miR-32-5p	-0.3750025
hsa-miR-892b	0.3504965
hsa-miR-302e	-0.428355
hsa-miR-4735-3p	-0.535382
hsa-miR-376b-3p	-0.4532445
hsa-miR-3607-3p	-0.603678
hsa-miR-4503	-0.1325752
hsa-miR-7852-3p	-0.3084447
hsa-miR-30d-3p	-0.478807
hsa-miR-1200	-0.316773
hsa-miR-4512	-0.1065006
hsa-miR-3943	-0.3262786
hsa-miR-323b-5p	1.595259
hsa-miR-3622b-3p	1.382212
hsa-miR-6778-3p	-0.179144
hsa-miR-7151-5p	-0.44987
hsa-miR-580-3p	-0.2630585
hsa-miR-4780	-0.41774
hsa-miR-889-5p	-0.464917
hsa-miR-3064-3p	-0.62793
hsa-miR-6768-3p	-0.749578
hsa-miR-4764-5p	-0.0202231
hsa-miR-379-3p	-0.587769
hsa-miR-6817-5p	7.80346
hsa-miR-376a-3p	-0.820719
hsa-miR-6747-3p	0.3607345
hsa-miR-4432	-0.3585511
hsa-miR-4725-3p	3.04717
hsa-miR-619-3p	0.19395864
hsa-miR-6506-5p	-0.3461855
hsa-miR-4715-3p	0.0513847
hsa-miR-1257	-0.0809028
hsa-miR-6798-5p	3.29735
hsa-miR-5589-5p	0.227237
hsa-miR-4508	6.00921
hsa-miR-569	-0.9492458
hsa-miR-6744-3p	-0.845032
hsa-miR-551a	-0.1788644
hsa-miR-181c-5p	-0.249502
hsa-miR-6506-3p	1.083677
hsa-miR-6823-5p	0.0714294
hsa-miR-4420	-0.55856
hsa-miR-4802-3p	-0.690983
hsa-miR-182-5p	-0.8724973
hsa-miR-378f	-0.1048576
hsa-miR-3142	-0.983158
