miRNA	value
hsa-miR-4324	-0.243548
hsa-miR-654-3p	0.26834
hsa-miR-4799-3p	0.377044
hsa-miR-4666a-3p	0.387284
hsa-miR-362-3p	0.319821
hsa-miR-3160-5p	0.128874
hsa-miR-6831-3p	-0.0143825
hsa-miR-1185-5p	0.3720942
hsa-miR-4719	0.0245036
hsa-miR-363-3p	1.6217
hsa-miR-6827-3p	-0.409517
hsa-miR-548aj-3p	0.3441923
hsa-miR-130b-5p	0.3310219
hsa-miR-548t-5p	0.531456
hsa-miR-140-5p	0.956715
hsa-miR-8084	-0.0625938
hsa-miR-6129	0.3916669
hsa-miR-502-5p	0.541258
hsa-miR-146a-5p	1.027337
hsa-miR-3156-3p	0.244397
hsa-miR-519c-3p	0.353624
hsa-miR-6810-3p	-0.403486
hsa-miR-1278	0.593978
hsa-miR-4704-3p	0.36741
hsa-miR-95-5p	0.283885
hsa-miR-4775	0.882587
hsa-miR-590-5p	1.27559
hsa-miR-4732-5p	1.43123
hsa-miR-548at-5p	0.2578068
hsa-miR-1296-5p	-0.17725135
hsa-miR-526b-3p	0.27829692
hsa-miR-194-3p	0.4208095
hsa-miR-636	0.56991766
hsa-miR-4510	0.496771
hsa-miR-331-3p	0.899151
hsa-miR-548aj-5p	0.482406
hsa-miR-548j-3p	0.3237522
hsa-miR-8061	0.0417917
hsa-miR-654-5p	1.0093808
hsa-miR-1264	0.3109874
hsa-miR-6830-3p	-0.2006475
hsa-miR-924	0.4214069
hsa-miR-6716-5p	0.985121
hsa-miR-5700	0.893753
hsa-miR-4511	0.953104
hsa-miR-4671-3p	0.501946
hsa-miR-624-5p	0.3794736
hsa-miR-8066	0.483999
hsa-miR-5193	0.0025441
hsa-miR-655-5p	0.297248
hsa-miR-873-5p	0.3224018
hsa-miR-223-5p	0.4707488
hsa-miR-29b-3p	0.739464
hsa-miR-548bb-5p	0.735446
hsa-miR-329-3p	0.418846
hsa-miR-6805-5p	1.412153
hsa-miR-339-3p	1.078891
hsa-miR-126-3p	1.38861741
hsa-miR-6835-3p	0.23945
hsa-miR-936	0.348637
hsa-miR-6717-5p	0.1772896
hsa-miR-122-3p	0.498079
hsa-miR-3620-5p	0.374229
hsa-miR-3938	0.521907
hsa-miR-6797-5p	0.922076
hsa-miR-548f-5p	0.683895
hsa-miR-302b-5p	0.10301889
hsa-miR-6809-3p	0.23438043
hsa-miR-548f-3p	0.220655
hsa-miR-373-5p	1.125228
hsa-miR-218-5p	0.2025699
hsa-miR-4730	3.82921
hsa-miR-4539	0.170489
hsa-miR-3977	0.072637
hsa-miR-374a-5p	0.728384
hsa-miR-4795-3p	0.3560296
hsa-miR-5192	0.315616
hsa-miR-7-2-3p	-0.0799096
hsa-miR-6071	-0.216975
hsa-miR-937-3p	0.02181079
hsa-miR-3136-3p	0.076679
hsa-miR-3529-5p	0.18445641
hsa-miR-130a-5p	0.2930118
hsa-miR-3119	-0.0746601
hsa-miR-3927-3p	0.448391
hsa-miR-491-3p	0.3387615
hsa-miR-4254	-0.0980047
hsa-miR-6513-3p	0.0770832
hsa-miR-6503-3p	0.505125
hsa-miR-6758-5p	0.619627
hsa-miR-492	0.183245
hsa-miR-8062	0.58425
hsa-miR-548ap-5p	0.28273
hsa-miR-628-5p	0.20832988
hsa-miR-517c-3p	0.1736047
hsa-miR-6803-3p	0.0657518
hsa-miR-6787-3p	-0.104569
hsa-miR-663a	0.2589255
hsa-miR-3663-5p	0.73982
hsa-miR-384	0.267892
hsa-miR-493-5p	0.568825
hsa-miR-216a-3p	0.617602
hsa-miR-3129-3p	0.2027951
hsa-miR-4703-3p	0.20505698
hsa-miR-607	0.1032665
hsa-miR-660-5p	1.812297
hsa-miR-1910-5p	0.2660836
hsa-miR-5681a	0.320234
hsa-miR-3171	0.851372
hsa-miR-6728-3p	-0.1991956
hsa-miR-449c-5p	0.0080399
hsa-miR-6739-5p	0.778035
hsa-miR-577	0.1024111
hsa-miR-5580-5p	0.401994
hsa-miR-6745	0.94647
hsa-miR-6782-3p	0.4347235
hsa-miR-561-5p	0.3155773
hsa-miR-17-5p	4.2627
hsa-let-7c-3p	0.280383
hsa-miR-586	0.3178508
hsa-miR-495-5p	0.2260595
hsa-miR-524-3p	0.2029498
hsa-miR-34c-5p	0.1696997
hsa-miR-590-3p	0.28023229
hsa-miR-5697	0.0999002
hsa-miR-4297	0.141184
hsa-miR-6862-3p	0.0388722
hsa-miR-518c-3p	0.437315
hsa-let-7f-2-3p	0.7062822
hsa-miR-4650-5p	0.0735396
hsa-miR-584-5p	0.34007
hsa-miR-4771	-0.2165382
hsa-miR-4320	0.615862
hsa-miR-4423-5p	-0.0623179
hsa-miR-6740-3p	0.06505065
hsa-miR-5696	0.518136
hsa-miR-449a	0.3392159
hsa-miR-3682-5p	0.1609375
hsa-miR-3912-5p	0.92941
hsa-miR-939-3p	-0.1737465
hsa-miR-4477a	0.4799565
hsa-miR-548ar-5p	0.2828923
hsa-miR-4703-5p	0.2921507
hsa-miR-15a-3p	0.3058814
hsa-miR-515-5p	0.1975467
hsa-miR-520g-5p	0.461788
hsa-miR-455-5p	-0.0640281
hsa-miR-3921	0.062359
hsa-miR-5590-5p	0.39993081
hsa-miR-8079	0.3311201
hsa-miR-346	-0.0630457
hsa-miR-432-3p	0.0237113
hsa-miR-1254	-0.2124183
hsa-miR-4740-3p	-0.0475858
hsa-miR-542-5p	0.05195311
hsa-miR-3670	0.033776
hsa-miR-655-3p	0.0985639
hsa-miR-7109-3p	-0.030021
hsa-miR-6833-3p	-0.10248609
hsa-miR-216b-3p	0.1172003
hsa-miR-553	0.3183343
hsa-miR-6734-3p	-0.2146823
hsa-miR-488-5p	-0.0608488
hsa-miR-219a-5p	0.1202234
hsa-miR-1236-3p	-0.333435
hsa-miR-374b-5p	0.499821
hsa-miR-215-5p	0.287649
hsa-miR-647	0.04594469
hsa-miR-6769a-3p	0.1703652
hsa-miR-758-3p	-0.0242858
hsa-miR-4732-3p	0.073871
hsa-miR-5009-5p	0.1053299
hsa-miR-372-5p	0.1604751
hsa-miR-4640-5p	1.419505
hsa-miR-769-5p	0.24599334
hsa-miR-326	-0.0597854
hsa-miR-6508-3p	0.12431547
hsa-miR-541-5p	-0.287551
hsa-miR-377-5p	0.03073163
hsa-miR-4667-3p	0.0625232
hsa-miR-4662a-5p	0.0675683
hsa-let-7d-5p	1.74827
hsa-miR-146a-3p	-0.0423265
hsa-miR-6755-3p	0.746286
hsa-miR-548j-5p	0.438884
hsa-miR-6822-3p	-0.1442311
hsa-miR-517a-3p	0.0662339
hsa-miR-34b-3p	-0.3184053
hsa-miR-744-3p	-0.2276648
hsa-miR-3681-3p	0.2143511
hsa-let-7e-5p	0.47340818
hsa-miR-1279	0.3407158
hsa-miR-5579-5p	-0.1527332
hsa-miR-19b-2-5p	0.2247894
hsa-miR-6856-3p	-0.2218526
hsa-miR-570-3p	0.33365751
hsa-miR-548an	0.299823
hsa-miR-550a-3-5p	0.690703
hsa-miR-519e-5p	0.0060419
hsa-miR-6845-3p	-0.04934277
hsa-miR-425-5p	1.766485
hsa-miR-518b	0.13386159
hsa-miR-4641	0.01647804
hsa-miR-302a-5p	0.43790053
hsa-miR-548as-3p	0.3023464
hsa-let-7c-5p	1.212219
hsa-miR-1305	0.587015
hsa-miR-6830-5p	0.418899
hsa-miR-1204	0.2225907
hsa-miR-3657	0.316113
hsa-miR-640	-0.17689
hsa-miR-3976	0.65162
hsa-miR-499a-5p	0.0123459
hsa-miR-7976	-0.2607585
hsa-miR-1250-5p	0.2340836
hsa-miR-518f-3p	0.463044
hsa-miR-1255b-2-3p	-0.06201052
hsa-miR-516a-5p	-0.0576287
hsa-miR-4680-3p	0.649486
hsa-miR-1207-3p	0.1872635
hsa-miR-1538	0.129014
hsa-miR-214-5p	-0.0815495
hsa-miR-302f	0.1149661
hsa-miR-4275	0.134108
hsa-miR-627-3p	0.230234
hsa-miR-3117-5p	-0.1010142
hsa-miR-1206	0.1521019
hsa-miR-155-3p	0.1817927
hsa-miR-6761-3p	-0.02066933
hsa-miR-598-5p	0.429651
hsa-miR-4789-5p	0.3550455
hsa-miR-4714-3p	-0.187074
hsa-miR-543	0.3273337
hsa-miR-3189-3p	0.002713
hsa-miR-545-5p	0.0641997
hsa-miR-3118	0.1695124
hsa-miR-487a-5p	-0.466031
hsa-miR-5194	0.839042
hsa-miR-5708	-0.1939652
hsa-miR-3925-3p	0.741069
hsa-miR-3065-3p	0.53795
hsa-miR-4686	0.09443719
hsa-miR-548al	-0.174844
hsa-miR-6130	1.175706
hsa-miR-148b-3p	0.2554321
hsa-miR-4536-3p	0.1503388
hsa-miR-4452	0.22502247
hsa-miR-637	0.0513219
hsa-miR-148a-3p	1.09839
hsa-miR-550a-3p	-0.15924526
hsa-miR-942-5p	0.3968426
hsa-miR-4729	0.1775899
hsa-miR-6871-5p	0.376587
hsa-miR-4679	0.693446
hsa-miR-4444	-0.16266997
hsa-miR-3683	-0.278648
hsa-miR-642a-5p	-0.21862295
hsa-miR-374a-3p	0.52540307
hsa-miR-3973	-0.1136527
hsa-miR-27b-3p	0.522425
hsa-miR-450a-2-3p	0.194149
hsa-miR-876-3p	0.3012256
hsa-miR-4301	0.1880803
hsa-miR-548ap-3p	-0.0148676
hsa-miR-548ag	0.605139
hsa-miR-3591-3p	0.1389946
hsa-miR-3942-3p	0.2507114
hsa-miR-548d-3p	0.10091
hsa-miR-501-5p	-0.2798033
hsa-miR-212-3p	-0.1305562
hsa-miR-6883-3p	-0.1150174
hsa-miR-4653-3p	-0.4366661
hsa-miR-342-5p	0.7739387
hsa-miR-342-3p	0.8246577
hsa-miR-618	-0.020964
hsa-miR-99a-5p	-0.0784495
hsa-miR-4736	0.2110037
hsa-miR-4765	0.4270362
hsa-miR-7162-5p	-0.2480653
hsa-miR-221-5p	0.089774
hsa-miR-653-5p	0.21961784
hsa-miR-3691-3p	-0.2719556
hsa-miR-548h-3p	-0.063058698
hsa-miR-6825-5p	0.658621
hsa-miR-4316	-0.0823175
hsa-miR-182-3p	-0.30011464
hsa-miR-583	0.0502343
hsa-miR-6748-3p	-0.653735
hsa-miR-6499-3p	0.3779142
hsa-miR-566	-0.0286123
hsa-miR-1252-5p	0.4197023
hsa-miR-4712-3p	-0.1299224
hsa-miR-203b-5p	0.080642
hsa-miR-5002-3p	-0.1937812
hsa-miR-4478	0.740029
hsa-miR-4709-5p	-0.306382
hsa-miR-3917	1.997386
hsa-miR-6788-5p	0.099929
hsa-miR-487b-5p	-0.4252166
hsa-miR-6503-5p	-0.2401579
hsa-miR-3622a-3p	-0.0158148
hsa-miR-329-5p	0.533717
hsa-miR-887-5p	-0.3244501
hsa-miR-1245b-3p	0.08104827
hsa-miR-224-5p	0.2318254
hsa-miR-6799-3p	0.0899103
hsa-miR-212-5p	-0.1608105
hsa-miR-1197	-0.377178
hsa-miR-451b	1.56085
hsa-miR-19a-5p	0.6460652
hsa-miR-516b-5p	-0.0036461
hsa-miR-562	0.3056069
hsa-miR-3942-5p	0.0080886
hsa-miR-4777-5p	0.370039
hsa-miR-497-5p	-0.0077915
hsa-miR-7973	0.343717
hsa-miR-1324	0.3146822
hsa-miR-3975	0.0653917
hsa-miR-512-5p	-0.400703
hsa-miR-5007-3p	0.2648992
hsa-miR-944	0.2201828
hsa-miR-4520-5p	-0.234644
hsa-miR-4693-3p	0.434249
hsa-miR-8076	0.308335
hsa-miR-518c-5p	-0.435068
hsa-miR-136-3p	0.0962815
hsa-miR-4790-5p	-0.0521868
hsa-miR-3667-3p	-0.105619
hsa-miR-4464	-0.0052885
hsa-miR-100-3p	0.0966927
hsa-miR-6790-3p	0.1453658
hsa-miR-6792-5p	0.5496829
hsa-miR-154-3p	0.432194
hsa-miR-4311	1.259505
hsa-miR-377-3p	0.0017219
hsa-miR-4662a-3p	0.0822561
hsa-miR-500b-5p	0.05115419
hsa-miR-4536-5p	0.2376702
hsa-miR-7849-3p	0.5428649
hsa-miR-4308	-0.22349138
hsa-miR-1911-5p	1.295065
hsa-miR-1260b	-0.194064
hsa-miR-4480	0.001914
hsa-miR-151b	1.75113
hsa-miR-4328	-0.681555
hsa-miR-548v	-0.105775412
hsa-miR-6719-3p	-0.2302654
hsa-miR-629-3p	0.6302893
hsa-miR-548au-5p	0.1187305
hsa-miR-101-5p	-0.2140642
hsa-miR-665	0.6392291
hsa-miR-6881-3p	-0.3488353
hsa-miR-1247-3p	0.3194981
hsa-miR-3619-3p	0.0390057
hsa-miR-4448	-0.100407
hsa-miR-1244	0.381752
hsa-miR-489-5p	0.2297027
hsa-miR-30e-5p	1.65862
hsa-miR-192-5p	1.248187
hsa-miR-4257	0.02228021
hsa-miR-6505-3p	0.007836
hsa-miR-513b-5p	0.1507983
hsa-miR-651-5p	0.2156126
hsa-miR-4495	0.483563
hsa-miR-4687-5p	-0.2465692
hsa-miR-1243	0.1695351
hsa-miR-4712-5p	0.1816361
hsa-miR-539-3p	0.491353
hsa-miR-518e-3p	-0.16328686
hsa-miR-4693-5p	0.0056204
hsa-miR-367-3p	-0.05539524
hsa-miR-6742-3p	-0.0370965
hsa-miR-548aa	0.3834841
hsa-miR-635	-0.1564954
hsa-miR-153-5p	-0.0895465
hsa-miR-4759	0.1642793
hsa-miR-1178-3p	-0.0530587
hsa-miR-4458	0.329067
hsa-miR-300	0.5198821
hsa-miR-3928-5p	0.20576459
hsa-miR-3674	-0.2897499
hsa-miR-31-3p	0.365761
hsa-miR-21-3p	0.1189492
hsa-miR-5011-3p	0.369339
hsa-miR-410-5p	-0.08814
hsa-miR-2116-5p	-0.1174205
hsa-miR-4740-5p	0.038986
hsa-miR-548at-3p	-0.0046006
hsa-miR-448	0.226307
hsa-miR-128-3p	0.539597
hsa-miR-633	0.0514075
hsa-miR-103a-2-5p	-0.0364176
hsa-miR-3136-5p	0.2031587
hsa-miR-4696	0.0394301
hsa-miR-6134	0.063502
hsa-miR-891a-3p	0.25513605
hsa-miR-5190	0.2772935
hsa-miR-3688-5p	0.2741574
hsa-miR-6773-3p	-0.2864662
hsa-miR-5002-5p	-0.21359112
hsa-miR-4798-5p	0.1933233
hsa-miR-485-5p	0.0587716
hsa-miR-5001-3p	-0.233306
hsa-miR-593-3p	0.3366587
hsa-miR-4652-5p	-0.2333568
hsa-miR-767-5p	-0.24329558
hsa-miR-10b-3p	-0.1340809
hsa-miR-4666a-5p	0.1106488
hsa-miR-6514-3p	-0.03761477
hsa-miR-4680-5p	0.1176534
hsa-miR-3675-5p	0.0100926
hsa-miR-1288-5p	0.0548234
hsa-miR-5591-3p	0.0318667
hsa-let-7i-3p	-0.5019236
hsa-miR-185-5p	2.87375
hsa-miR-4769-5p	0.0066301
hsa-miR-103b	-0.3364568
hsa-miR-4755-5p	-0.074901
hsa-miR-3913-5p	-0.0145998
hsa-miR-4475	0.4059348
hsa-miR-433-5p	0.126125
hsa-miR-6849-3p	-0.337935
hsa-miR-668-3p	-0.1864422
hsa-miR-3684	-0.531821
hsa-miR-499b-5p	-0.1914416
hsa-miR-4713-5p	-0.616848
hsa-miR-548e-3p	0.3868265
hsa-miR-548av-5p	-0.13834436
hsa-miR-7155-5p	-0.424498
hsa-miR-4477b	0.1729151
hsa-miR-4766-3p	-0.285711
hsa-miR-5011-5p	0.05612579
hsa-miR-7159-5p	0.791921
hsa-miR-4724-3p	-0.10310876
hsa-miR-581	-0.15920803
hsa-miR-6736-5p	-0.0370465
hsa-miR-1265	0.222929
hsa-miR-3128	-0.078274
hsa-miR-145-5p	0.433398
hsa-miR-8067	-0.1435851
hsa-miR-203a-5p	0.293087
hsa-miR-302d-3p	0.1351773
hsa-miR-147a	-0.1626893
hsa-miR-4471	0.4004371
hsa-miR-4708-5p	-0.56571
hsa-miR-374c-5p	-0.030174
hsa-miR-4450	-0.19417451
hsa-miR-143-5p	-0.358772
hsa-miR-454-3p	0.2107303
hsa-miR-4540	-0.036407
hsa-miR-5683	0.0665972
hsa-miR-4664-5p	-0.602873
hsa-miR-8065	-0.0182143
hsa-miR-6783-3p	-0.268329
hsa-miR-4465	0.11558539
hsa-miR-4720-3p	0.1812109
hsa-miR-5692c	0.496215
hsa-miR-1270	-0.399997
hsa-miR-6733-3p	0.0988736
hsa-miR-548k	0.0573785
hsa-miR-3672	-0.1594554
hsa-miR-4524a-5p	-0.427304
hsa-miR-4670-5p	-0.1522986
hsa-miR-6804-3p	-0.4944364
hsa-miR-561-3p	0.1600768
hsa-miR-4681	-0.2326482
hsa-miR-1296-3p	0.1263041
hsa-miR-3668	-0.2719299
hsa-miR-505-5p	-0.0444495
hsa-miR-578	-0.2945192
hsa-miR-585-3p	0.07241867
hsa-miR-760	-0.3405155
hsa-miR-2909	-0.295106
hsa-miR-624-3p	0.211044
hsa-miR-203a-3p	-0.0174812
hsa-miR-7106-3p	-0.146121
hsa-miR-6852-3p	-0.2608966
hsa-miR-552-5p	-0.0938245
hsa-miR-5582-5p	-0.378956
hsa-miR-6767-3p	-0.03777
hsa-miR-6738-3p	0.0007545
hsa-miR-548av-3p	-0.0312111
hsa-miR-6721-5p	0.43226
hsa-miR-3137	0.581794
hsa-miR-513c-3p	-0.1013527
hsa-miR-6846-5p	0.210011
hsa-miR-5008-5p	0.0215065
hsa-miR-7159-3p	0.444495
hsa-miR-4705	-0.1064668
hsa-miR-653-3p	0.11231207
hsa-miR-30a-3p	-0.058406
hsa-miR-2467-5p	-0.16099481
hsa-miR-6827-5p	-0.024752
hsa-miR-23b-3p	0.28664
hsa-miR-1262	0.1378437
hsa-miR-4299	1.943551
hsa-miR-605-3p	-0.1347746
hsa-miR-3908	0.284825
hsa-miR-514a-3p	-0.597754
hsa-miR-548u	0.0943569
hsa-miR-548az-3p	-0.21612831
hsa-miR-3140-3p	-0.1285973
hsa-miR-1245a	-0.0051595
hsa-miR-1289	-0.00295282
hsa-miR-450a-1-3p	0.0493976
hsa-miR-711	1.161048
hsa-miR-1-3p	-0.2558563
hsa-miR-7152-5p	-0.1916271
hsa-miR-409-5p	-0.0789905
hsa-miR-651-3p	-0.2263719
hsa-miR-5588-5p	-0.062137
hsa-miR-4756-5p	-0.011382
hsa-miR-4786-3p	-0.322545
hsa-miR-548ar-3p	-0.04673097
hsa-miR-4326	-0.255115
hsa-miR-23b-5p	0.0857415
hsa-miR-6511a-5p	0.03068466
hsa-miR-1915-5p	0.36074976
hsa-miR-3129-5p	0.363025
hsa-miR-6868-3p	-0.0130166
hsa-miR-4748	0.53919
hsa-miR-548ao-5p	-0.1511027
hsa-miR-146b-5p	0.016932
hsa-miR-5590-3p	0.2446733
hsa-miR-140-3p	2.34182
hsa-miR-8068	0.2352196
hsa-miR-4632-3p	-0.359011
hsa-miR-6872-5p	-0.2653586
hsa-miR-2052	-0.19695847
hsa-miR-4668-5p	0.24622249
hsa-miR-548ah-5p	0.1867997
hsa-miR-224-3p	-0.225033
hsa-miR-657	-0.05658177
hsa-miR-4287	-0.3861109
hsa-miR-1321	0.4083276
hsa-miR-33a-5p	0.1892917
hsa-miR-100-5p	0.1399079
hsa-miR-6820-3p	-0.3376494
hsa-miR-6843-3p	-0.546814
hsa-miR-6505-5p	-0.2353936
hsa-miR-6726-3p	-0.55432
hsa-miR-3529-3p	0.19710039
hsa-miR-1273a	-0.0965613
hsa-miR-6502-5p	-0.0836061
hsa-miR-3133	-0.1777953
hsa-miR-7154-3p	-0.1529174
hsa-miR-3140-5p	-0.2612104
hsa-miR-487b-3p	0.021233
hsa-miR-105-3p	-0.0861477
hsa-miR-580-5p	0.0242196
hsa-miR-9-5p	-0.042872
hsa-miR-497-3p	0.0747473
hsa-miR-504-5p	-0.1388119
hsa-miR-7851-3p	0.123086
hsa-miR-205-3p	0.2066036
hsa-miR-548a-3p	0.468499
hsa-miR-95-3p	0.395575
hsa-miR-421	-0.0540345
hsa-miR-6776-5p	0.38413533
hsa-miR-4467	-0.036348
hsa-miR-4795-5p	0.0917842
hsa-miR-6888-3p	-0.2658665
hsa-miR-363-5p	-0.251824
hsa-miR-892c-3p	0.0835109
hsa-miR-626	0.0081512
hsa-miR-6736-3p	0.027403
hsa-miR-574-3p	0.3013345
hsa-miR-301a-3p	0.368718
hsa-miR-5094	-0.0133955
hsa-miR-323a-3p	0.2268416
hsa-miR-889-3p	-0.1018992
hsa-miR-548w	0.1224613
hsa-miR-215-3p	0.458689
hsa-miR-6748-5p	0.2930948
hsa-miR-1537-3p	-0.065397
hsa-miR-548s	0.00646252
hsa-miR-410-3p	0.641905
hsa-miR-101-3p	1.64956
hsa-miR-192-3p	0.0147042
hsa-miR-500a-3p	0.003466
hsa-miR-381-3p	-0.150755
hsa-miR-516a-3p	-0.1015155
hsa-miR-4727-3p	-0.289705
hsa-miR-367-5p	0.3427033
hsa-miR-5000-3p	-0.28489681
hsa-miR-4659b-5p	-0.3007509
hsa-miR-33b-5p	-0.1914846
hsa-miR-4309	-0.002035
hsa-miR-125b-5p	-0.2304017
hsa-miR-4272	-0.4709942
hsa-miR-4704-5p	0.515386
hsa-miR-5096	0.817046
hsa-miR-625-5p	0.2167272
hsa-miR-6758-3p	-0.3684041
hsa-miR-6880-5p	0.253737
hsa-miR-6838-5p	-0.3289575
hsa-miR-3974	-0.294031
hsa-miR-429	-0.1921128
hsa-miR-4649-5p	-0.2346931
hsa-miR-549a	0.15476483
hsa-miR-3182	-0.517208
hsa-miR-4518	0.0545583
hsa-miR-556-5p	-0.2989141
hsa-miR-409-3p	-0.3258324
hsa-miR-4762-5p	-0.23404
hsa-miR-1302	0.3232224
hsa-miR-6895-3p	-0.2429854
hsa-miR-4742-5p	0.07189052
hsa-miR-6836-3p	-0.453443
hsa-miR-6832-5p	0.317216
hsa-miR-4796-3p	-0.1167619
hsa-miR-195-5p	0.1847143
hsa-miR-5687	0.1065414
hsa-miR-4485-5p	-0.611661
hsa-miR-4743-5p	0.3245869
hsa-miR-5692b	0.05517341
hsa-miR-5197-5p	-0.0790148
hsa-miR-6754-3p	-0.320371
hsa-miR-139-3p	-0.578879
hsa-miR-6866-5p	-0.027048
hsa-miR-5699-3p	-0.3522645
hsa-miR-4800-3p	-0.273945
hsa-miR-6072	-0.2478834
hsa-miR-641	-0.0231096
hsa-miR-3186-5p	-0.3504671
hsa-miR-592	-0.08038
hsa-miR-494-3p	0.853661
hsa-miR-3145-3p	0.1868183
hsa-miR-3179	-0.0059792
hsa-miR-340-5p	-0.144623
hsa-miR-4777-3p	-0.245006
hsa-miR-5591-5p	0.276929
hsa-miR-3192-3p	-0.3062948
hsa-miR-6818-3p	-0.1013189
hsa-miR-885-3p	-0.172198
hsa-miR-5586-5p	0.2201963
hsa-miR-6874-3p	-0.00145799
hsa-miR-155-5p	0.0200359
hsa-miR-612	-0.5330419
hsa-miR-28-5p	-0.0237781
hsa-miR-3688-3p	0.087009
hsa-miR-6854-3p	-0.635028
hsa-miR-542-3p	-0.0259354
hsa-miR-6854-5p	-0.322716
hsa-miR-5685	1.208508
hsa-miR-24-1-5p	-0.1757425
hsa-miR-5582-3p	-0.0313907
hsa-miR-1911-3p	-0.043435
hsa-miR-4269	-0.1560424
hsa-miR-3150a-5p	-0.527422
hsa-miR-181a-2-3p	-0.1508979
hsa-miR-6512-3p	-0.2953525
hsa-miR-4778-3p	-0.33404089
hsa-miR-4662b	0.0629813
hsa-miR-4738-3p	-0.2715356
hsa-miR-3678-5p	-0.601915
hsa-miR-548i	-0.026741907
hsa-miR-5089-5p	0.1593004
hsa-miR-4305	-0.252646
hsa-miR-579-3p	0.2552759
hsa-miR-552-3p	-0.4495152
hsa-miR-506-5p	-0.187324
hsa-miR-4659b-3p	-0.574738
hsa-miR-3120-5p	-0.295998
hsa-miR-222-3p	-0.127736
hsa-miR-152-5p	-0.106663
hsa-miR-658	0.062644
hsa-miR-504-3p	0.186919
hsa-miR-3660	0.1376863
hsa-miR-1292-3p	-0.650801
hsa-miR-6859-3p	-0.1289996
hsa-miR-337-5p	0.1841417
hsa-miR-3167	0.1675233
hsa-miR-874-3p	-0.083353
hsa-miR-18b-5p	0.27353186
hsa-miR-512-3p	0.1539733
hsa-miR-181a-5p	0.1309178
hsa-miR-4525	-0.1281436
hsa-miR-1245b-5p	0.0612356
hsa-miR-92a-1-5p	-0.37503965
hsa-miR-1184	-0.2056084
hsa-miR-148b-5p	0.1590055
hsa-miR-4524a-3p	-0.2091263
hsa-miR-3186-3p	0.0317571
hsa-miR-6828-3p	-0.2382461
hsa-miR-616-5p	-0.3457674
hsa-miR-603	-0.363086
hsa-miR-4524b-3p	0.229424
hsa-miR-8075	0.0861867
hsa-miR-6743-5p	-0.1890292
hsa-miR-20a-3p	0.16210597
hsa-miR-4671-5p	-0.0512209
hsa-miR-670-3p	0.1681461
hsa-miR-6515-5p	-0.7309632
hsa-miR-4743-3p	-0.429741
hsa-miR-671-3p	-0.0391705
hsa-miR-4782-5p	-0.4302795
hsa-miR-4676-3p	-0.1411947
hsa-miR-6789-3p	-0.3963985
hsa-miR-6729-3p	-0.604237
hsa-miR-2115-3p	-0.2394817
hsa-miR-5689	0.0209446
hsa-miR-3713	-0.2127334
hsa-miR-4774-5p	0.0835171
hsa-miR-1285-5p	0.1860177
hsa-miR-378h	-0.279601
hsa-miR-4329	-0.33697
hsa-miR-4789-3p	0.2283109
hsa-miR-708-5p	0.6823699
hsa-miR-6131	0.140856
hsa-miR-4766-5p	0.24274
hsa-miR-4457	-0.0817945
hsa-miR-34a-3p	-0.170746
hsa-miR-5186	-0.0742367
hsa-miR-4288	0.0362445
hsa-miR-4330	-0.383068
hsa-miR-4738-5p	-0.2245418
hsa-miR-183-5p	0.0074817
hsa-miR-3649	-0.581564
hsa-miR-376c-3p	0.345902
hsa-miR-632	-0.3568474
hsa-miR-5009-3p	-0.1635342
hsa-miR-5694	-0.2173676
hsa-miR-548ak	0.0915189
hsa-miR-1287-5p	0.1400712
hsa-miR-4755-3p	-0.589948
hsa-miR-4522	-0.820181
hsa-miR-4253	0.0109515
hsa-miR-18a-3p	-0.319751
hsa-miR-4422	-0.1347796
hsa-miR-5587-5p	0.0550439
hsa-miR-4264	-0.181546
hsa-miR-548ao-3p	-0.081578706
hsa-miR-4706	0.1452945
hsa-miR-513b-3p	0.0282664
hsa-miR-5680	0.22982317
hsa-miR-4999-5p	0.0492196
hsa-miR-4733-3p	-0.01208452
hsa-miR-4500	-0.056067
hsa-miR-507	0.0647419
hsa-miR-411-5p	-0.455085
hsa-miR-802	-6.23e-06
hsa-miR-598-3p	0.1933157
hsa-miR-3153	-0.400314
hsa-miR-599	0.0868754
hsa-miR-32-5p	0.091657
hsa-miR-892b	-0.1823733
hsa-miR-302e	-0.11385159
hsa-miR-4735-3p	0.1381082
hsa-miR-376b-3p	-0.1227536
hsa-miR-3607-3p	-0.1525667
hsa-miR-4503	-0.1458739
hsa-miR-7852-3p	0.1412468
hsa-miR-30d-3p	-0.0676566
hsa-miR-1200	-0.589194
hsa-miR-4512	-0.4652781
hsa-miR-3943	-0.557657
hsa-miR-323b-5p	0.1900297
hsa-miR-3622b-3p	-0.176426
hsa-miR-6778-3p	-0.376358
hsa-miR-7151-5p	-0.46017
hsa-miR-580-3p	-0.1395272
hsa-miR-4780	-0.556953
hsa-miR-889-5p	-0.2165356
hsa-miR-3064-3p	-0.378219
hsa-miR-6768-3p	-0.171677
hsa-miR-4764-5p	0.2788407
hsa-miR-379-3p	-0.4117949
hsa-miR-6817-5p	0.554407
hsa-miR-376a-3p	-0.3834764
hsa-miR-6747-3p	-0.342748
hsa-miR-4432	-0.5282241
hsa-miR-4725-3p	0.592286
hsa-miR-619-3p	-0.1465609
hsa-miR-6506-5p	-0.0728994
hsa-miR-4715-3p	-0.3932518
hsa-miR-1257	-0.134288
hsa-miR-6798-5p	0.5047585
