miRNA	value
hsa-miR-3160-5p	0.445991
hsa-miR-6831-3p	0.4455593
hsa-miR-1185-5p	0.445416
hsa-miR-4719	0.442511
hsa-miR-363-3p	0.438588
hsa-miR-6827-3p	0.43778497
hsa-miR-548aj-3p	0.4351999
hsa-miR-130b-5p	0.4343211
hsa-miR-548t-5p	0.4336897
hsa-miR-140-5p	0.432086
hsa-miR-8084	0.431228
hsa-miR-6129	0.426697
hsa-miR-502-5p	0.422467
hsa-miR-146a-5p	0.421925
hsa-miR-3156-3p	0.4205207
hsa-miR-519c-3p	0.4198571
hsa-miR-6810-3p	0.415955
hsa-miR-1278	0.415707
hsa-miR-4704-3p	0.415499
hsa-miR-95-5p	0.41511484
hsa-miR-4775	0.413634
hsa-miR-590-5p	0.412698
hsa-miR-4732-5p	0.4121653
hsa-miR-548at-5p	0.4119662
hsa-miR-1296-5p	0.410654
hsa-miR-526b-3p	0.410279
hsa-miR-194-3p	0.4099346
hsa-miR-636	0.4096475
hsa-miR-4510	0.409313
hsa-miR-331-3p	0.4084851
hsa-miR-548aj-5p	0.408332
hsa-miR-548j-3p	0.4079734
hsa-miR-8061	0.4071397
hsa-miR-654-5p	0.4057011
hsa-miR-1264	0.40474
hsa-miR-6830-3p	0.4023528
hsa-miR-924	0.40201086
hsa-miR-6716-5p	0.401834
hsa-miR-5700	0.4010946
hsa-miR-4511	0.400335
hsa-miR-4671-3p	0.398874
hsa-miR-624-5p	0.3984524
hsa-miR-8066	0.397387
hsa-miR-5193	0.3973181
hsa-miR-655-5p	0.3966307
hsa-miR-873-5p	0.3957631
hsa-miR-223-5p	0.3956628
hsa-miR-29b-3p	0.395443
hsa-miR-548bb-5p	0.395338
hsa-miR-329-3p	0.394149
hsa-miR-6805-5p	0.394034
hsa-miR-339-3p	0.3916752
hsa-miR-126-3p	0.3893599
hsa-miR-6835-3p	0.3866882
hsa-miR-936	0.385719
hsa-miR-6717-5p	0.3853679
hsa-miR-122-3p	0.384158
hsa-miR-3620-5p	0.383157
hsa-miR-3938	0.380753
hsa-miR-6797-5p	0.379206
hsa-miR-548f-5p	0.377461
hsa-miR-302b-5p	0.3758733
hsa-miR-6809-3p	0.3755818
hsa-miR-548f-3p	0.373995
hsa-miR-373-5p	0.373756
hsa-miR-218-5p	0.373314
hsa-miR-4730	0.371321
hsa-miR-4539	0.36923
hsa-miR-3977	0.36874
hsa-miR-374a-5p	0.367795
hsa-miR-4795-3p	0.3675983
hsa-miR-5192	0.36519
hsa-miR-7-2-3p	0.36403798
hsa-miR-6071	0.363416
hsa-miR-937-3p	0.3631689
hsa-miR-3136-3p	0.36314
hsa-miR-3529-5p	0.360886
hsa-miR-130a-5p	0.3607584
hsa-miR-3119	0.3600951
hsa-miR-3927-3p	0.355594
hsa-miR-491-3p	0.3554776
hsa-miR-4254	0.35471764
hsa-miR-6513-3p	0.354203
hsa-miR-6503-3p	0.352603
hsa-miR-6758-5p	0.3521504
hsa-miR-492	0.351568
hsa-miR-8062	0.3490926
hsa-miR-548ap-5p	0.3490652
hsa-miR-628-5p	0.34867901
hsa-miR-517c-3p	0.347465
hsa-miR-6803-3p	0.3445253
hsa-miR-6787-3p	0.3428107
hsa-miR-663a	0.34238
hsa-miR-3663-5p	0.338917
hsa-miR-384	0.338103
hsa-miR-493-5p	0.3335666
hsa-miR-216a-3p	0.3312062
hsa-miR-3129-3p	0.3310086
hsa-miR-4703-3p	0.3298373
hsa-miR-607	0.3292538
hsa-miR-660-5p	0.3286418
hsa-miR-1910-5p	0.3245874
hsa-miR-5681a	0.324033
hsa-miR-3171	0.323884
hsa-miR-6728-3p	0.3233447
hsa-miR-449c-5p	0.3232308
hsa-miR-6739-5p	0.3219347
hsa-miR-577	0.320012
hsa-miR-5580-5p	0.3192721
hsa-miR-6745	0.3179574
hsa-miR-6782-3p	0.3174629
hsa-miR-561-5p	0.3154384
hsa-miR-17-5p	0.31464
hsa-let-7c-3p	0.314007
hsa-miR-586	0.3139769
hsa-miR-495-5p	0.312258
hsa-miR-524-3p	0.3115465
hsa-miR-34c-5p	0.3085261
hsa-miR-590-3p	0.30764178
hsa-miR-5697	0.3068469
hsa-miR-4297	0.3062359
hsa-miR-6862-3p	0.3056893
hsa-miR-518c-3p	0.305618
hsa-let-7f-2-3p	0.3047585
hsa-miR-4650-5p	0.304687
hsa-miR-584-5p	0.30461659
hsa-miR-4771	0.303444
hsa-miR-4320	0.3013737
hsa-miR-4423-5p	0.3005527
hsa-miR-6740-3p	0.299411
hsa-miR-5696	0.2987316
hsa-miR-449a	0.296169
hsa-miR-3682-5p	0.29549083
hsa-miR-3912-5p	0.294502
hsa-miR-939-3p	0.2936305
hsa-miR-4477a	0.2903295
hsa-miR-548ar-5p	0.2891791
hsa-miR-4703-5p	0.289136719
hsa-miR-15a-3p	0.2850906
hsa-miR-515-5p	0.2785306
hsa-miR-520g-5p	0.2770552
hsa-miR-455-5p	0.2742396
hsa-miR-3921	0.2726625
hsa-miR-5590-5p	0.2724064
hsa-miR-8079	0.269528
hsa-miR-346	0.2693663
hsa-miR-432-3p	0.268319
hsa-miR-1254	0.266375
hsa-miR-4740-3p	0.2663495
hsa-miR-542-5p	0.2655304
hsa-miR-3670	0.2654211
hsa-miR-655-3p	0.2626756
hsa-miR-7109-3p	0.2616694
hsa-miR-6833-3p	0.2609082
hsa-miR-216b-3p	0.2598265
hsa-miR-553	0.257073
hsa-miR-6734-3p	0.2568977
hsa-miR-488-5p	0.2565053
hsa-miR-219a-5p	0.25564284
hsa-miR-1236-3p	0.25495114
hsa-miR-374b-5p	0.2545095
hsa-miR-215-5p	0.2539852
hsa-miR-647	0.2521
hsa-miR-6769a-3p	0.2516166
hsa-miR-758-3p	0.2500725
hsa-miR-4732-3p	0.2498506
hsa-miR-5009-5p	0.2495919
hsa-miR-372-5p	0.2495373
hsa-miR-4640-5p	0.2480471
hsa-miR-769-5p	0.2468602
hsa-miR-326	0.2464961
hsa-miR-6508-3p	0.2461251
hsa-miR-541-5p	0.24555343
hsa-miR-377-5p	0.2431209
hsa-miR-4667-3p	0.2416246
hsa-miR-4662a-5p	0.2400733
hsa-let-7d-5p	0.2399459
hsa-miR-146a-3p	0.2392599
hsa-miR-6755-3p	0.2347109
hsa-miR-548j-5p	0.23238482
hsa-miR-6822-3p	0.231279
hsa-miR-517a-3p	0.2288292
hsa-miR-34b-3p	0.2286623
hsa-miR-744-3p	0.2284548
hsa-miR-3681-3p	0.2274746
hsa-let-7e-5p	0.2274704
hsa-miR-1279	0.2265128
hsa-miR-5579-5p	0.2252443
hsa-miR-19b-2-5p	0.2250632
hsa-miR-6856-3p	0.224465
hsa-miR-570-3p	0.2240447
hsa-miR-548an	0.2239879
hsa-miR-550a-3-5p	0.223111
hsa-miR-519e-5p	0.2202126
hsa-miR-6845-3p	0.2198332
hsa-miR-425-5p	0.21966964
hsa-miR-518b	0.21799558
hsa-miR-4641	0.2177984
hsa-miR-302a-5p	0.2154105
hsa-miR-548as-3p	0.2152101
hsa-let-7c-5p	0.2149634
hsa-miR-1305	0.2144957
hsa-miR-6830-5p	0.2140578
hsa-miR-1204	0.213664
hsa-miR-3657	0.2133845
hsa-miR-640	0.2114305
hsa-miR-3976	0.2110074
hsa-miR-499a-5p	0.20956429
hsa-miR-7976	0.2073061
hsa-miR-1250-5p	0.204808
hsa-miR-518f-3p	0.2047739
hsa-miR-1255b-2-3p	0.2036486
hsa-miR-516a-5p	0.2027507
hsa-miR-4680-3p	0.2019652
hsa-miR-1207-3p	0.2019115
hsa-miR-1538	0.2009192
hsa-miR-214-5p	0.1986286
hsa-miR-302f	0.1983324
hsa-miR-4275	0.1961378
hsa-miR-627-3p	0.1958146
hsa-miR-3117-5p	0.1944166
hsa-miR-1206	0.19393696
hsa-miR-155-3p	0.19163
hsa-miR-6761-3p	0.191352
hsa-miR-598-5p	0.1875729
hsa-miR-4789-5p	0.1848998
hsa-miR-4714-3p	0.1830819
hsa-miR-543	0.1822942
hsa-miR-3189-3p	0.181743
hsa-miR-545-5p	0.1813256
hsa-miR-3118	0.179834
hsa-miR-487a-5p	0.17922575
hsa-miR-5194	0.1770615
hsa-miR-5708	0.1764814
hsa-miR-3925-3p	0.175121
hsa-miR-3065-3p	0.1750554
hsa-miR-4686	0.17227231
hsa-miR-548al	0.1720419
hsa-miR-6130	0.1719753
hsa-miR-148b-3p	0.170522535
hsa-miR-4536-3p	0.170423
hsa-miR-4452	0.168409
hsa-miR-637	0.1681833
hsa-miR-148a-3p	0.1672636
hsa-miR-550a-3p	0.1661299
hsa-miR-942-5p	0.16561489
hsa-miR-4729	0.1628802
hsa-miR-6871-5p	0.162785
hsa-miR-4679	0.1622415
hsa-miR-4444	0.1606738
hsa-miR-3683	0.1603495
hsa-miR-642a-5p	0.1593637
hsa-miR-374a-3p	0.1593347
hsa-miR-3973	0.1591699
hsa-miR-27b-3p	0.1582169
hsa-miR-450a-2-3p	0.1570145
hsa-miR-876-3p	0.1568048
hsa-miR-4301	0.1566004
hsa-miR-548ap-3p	0.15601506
hsa-miR-548ag	0.15315829
hsa-miR-3591-3p	0.153116
hsa-miR-3942-3p	0.1524919
hsa-miR-548d-3p	0.1522186
hsa-miR-501-5p	0.1491696
hsa-miR-212-3p	0.1489206
hsa-miR-6883-3p	0.1488449
hsa-miR-4653-3p	0.1475852
hsa-miR-342-5p	0.1474991
hsa-miR-342-3p	0.147076
hsa-miR-618	0.14440871
hsa-miR-99a-5p	0.1437309
hsa-miR-4736	0.14307298
hsa-miR-4765	0.1426892
hsa-miR-7162-5p	0.14116669
hsa-miR-221-5p	0.1407947
hsa-miR-653-5p	0.140518
hsa-miR-3691-3p	0.14041573
hsa-miR-548h-3p	0.1395596
hsa-miR-6825-5p	0.138127
hsa-miR-4316	0.1381139
hsa-miR-182-3p	0.13647871
hsa-miR-583	0.1360872
hsa-miR-6748-3p	0.1345791
hsa-miR-6499-3p	0.13444999
hsa-miR-566	0.1316229
hsa-miR-1252-5p	0.1311758
hsa-miR-4712-3p	0.1310483
hsa-miR-203b-5p	0.13085394
hsa-miR-5002-3p	0.1279554
hsa-miR-4478	0.1271633
hsa-miR-4709-5p	0.1266507
hsa-miR-3917	0.1266417
hsa-miR-6788-5p	0.1259373
hsa-miR-487b-5p	0.12569127
hsa-miR-6503-5p	0.1256365
hsa-miR-3622a-3p	0.1253231
hsa-miR-329-5p	0.121304
hsa-miR-887-5p	0.1211723
hsa-miR-1245b-3p	0.11977476
hsa-miR-224-5p	0.1167206
hsa-miR-6799-3p	0.11643559
hsa-miR-212-5p	0.114207
hsa-miR-1197	0.1130601
hsa-miR-451b	0.1129436
hsa-miR-19a-5p	0.11244096
hsa-miR-516b-5p	0.112341
hsa-miR-562	0.1115125
hsa-miR-3942-5p	0.1112721
hsa-miR-4777-5p	0.110631
hsa-miR-497-5p	0.1102671
hsa-miR-7973	0.1089904
hsa-miR-1324	0.107612
hsa-miR-3975	0.10713684
hsa-miR-512-5p	0.106909
hsa-miR-5007-3p	0.10689142
hsa-miR-944	0.1047001
hsa-miR-4520-5p	0.104221
hsa-miR-4693-3p	0.1032345
hsa-miR-8076	0.1023803
hsa-miR-518c-5p	0.1018456
hsa-miR-136-3p	0.1013545
hsa-miR-4790-5p	0.09899706
hsa-miR-3667-3p	0.098948
hsa-miR-4464	0.09892952
hsa-miR-100-3p	0.098916497
hsa-miR-6790-3p	0.0985374
hsa-miR-6792-5p	0.095149
hsa-miR-154-3p	0.0951255
hsa-miR-4311	0.09429184
hsa-miR-377-3p	0.09346261
hsa-miR-4662a-3p	0.0926513
hsa-miR-500b-5p	0.0922286
hsa-miR-4536-5p	0.09197453
hsa-miR-7849-3p	0.0907635
hsa-miR-4308	0.090081
hsa-miR-1911-5p	0.0890553
hsa-miR-1260b	0.086848
hsa-miR-4480	0.0862106
hsa-miR-151b	0.085182
hsa-miR-4328	0.0839537
hsa-miR-548v	0.0835402
hsa-miR-6719-3p	0.0824675
hsa-miR-629-3p	0.0811186
hsa-miR-548au-5p	0.0799976
hsa-miR-101-5p	0.0787906
hsa-miR-665	0.0772526
hsa-miR-6881-3p	0.0740163
hsa-miR-1247-3p	0.0732624
hsa-miR-3619-3p	0.073081
hsa-miR-4448	0.0730721
hsa-miR-1244	0.0728472
hsa-miR-489-5p	0.072222
hsa-miR-30e-5p	0.0720851
hsa-miR-192-5p	0.0711794
hsa-miR-4257	0.071135
hsa-miR-6505-3p	0.0701045
hsa-miR-513b-5p	0.0682878
hsa-miR-651-5p	0.06813858
hsa-miR-4495	0.0676041
hsa-miR-4687-5p	0.06706836
hsa-miR-1243	0.0662287
hsa-miR-4712-5p	0.0661133
hsa-miR-539-3p	0.06533686
hsa-miR-518e-3p	0.065177
hsa-miR-4693-5p	0.0625164
hsa-miR-367-3p	0.0602722
hsa-miR-6742-3p	0.0600373
hsa-miR-548aa	0.0593855
hsa-miR-635	0.0585266
hsa-miR-153-5p	0.0584362
hsa-miR-4759	0.0575752
hsa-miR-1178-3p	0.05753855
hsa-miR-4458	0.0561157
hsa-miR-300	0.0553949
hsa-miR-3928-5p	0.0542161
hsa-miR-3674	0.0537766
hsa-miR-31-3p	0.053129
hsa-miR-21-3p	0.0504064
hsa-miR-5011-3p	0.0494008
hsa-miR-410-5p	0.04865956
hsa-miR-2116-5p	0.04705944
hsa-miR-4740-5p	0.0462096
hsa-miR-548at-3p	0.046129
hsa-miR-448	0.0435164
hsa-miR-128-3p	0.0424486
hsa-miR-633	0.0416266
hsa-miR-103a-2-5p	0.0407146
hsa-miR-3136-5p	0.0406787
hsa-miR-4696	0.0404152
hsa-miR-6134	0.0401152
hsa-miR-891a-3p	0.03946218
hsa-miR-5190	0.0367384
hsa-miR-3688-5p	0.0351342
hsa-miR-6773-3p	0.03506082
hsa-miR-5002-5p	0.0335197
hsa-miR-4798-5p	0.0327722
hsa-miR-485-5p	0.0322407
hsa-miR-5001-3p	0.0316232
hsa-miR-593-3p	0.0307213
hsa-miR-4652-5p	0.029869
hsa-miR-767-5p	0.02968466
hsa-miR-10b-3p	0.0293177
hsa-miR-4666a-5p	0.0287286
hsa-miR-6514-3p	0.0265025
hsa-miR-4680-5p	0.026493
hsa-miR-3675-5p	0.02483607
hsa-miR-1288-5p	0.02392281
hsa-miR-5591-3p	0.0226829
hsa-let-7i-3p	0.0211375
hsa-miR-185-5p	0.0201369
hsa-miR-4769-5p	0.019571
hsa-miR-103b	0.0193132
hsa-miR-4755-5p	0.018539
hsa-miR-3913-5p	0.018405
hsa-miR-4475	0.0167013
hsa-miR-433-5p	0.0126777
hsa-miR-6849-3p	0.011908
hsa-miR-668-3p	0.01190681
hsa-miR-3684	0.0104841
hsa-miR-499b-5p	0.01028252
hsa-miR-4713-5p	0.009214
hsa-miR-548e-3p	0.009139
hsa-miR-548av-5p	0.008543
hsa-miR-7155-5p	0.0082421
hsa-miR-4477b	0.0077886
hsa-miR-4766-3p	0.007393
hsa-miR-5011-5p	0.0062438
hsa-miR-7159-5p	0.0051638
hsa-miR-4724-3p	0.0050811
hsa-miR-581	0.0041324
hsa-miR-6736-5p	0.0038357
hsa-miR-1265	0.002945
hsa-miR-3128	0.002943
hsa-miR-145-5p	0.0022436
hsa-miR-8067	0.00130017
hsa-miR-203a-5p	0.001053
hsa-miR-302d-3p	5.06e-05
hsa-miR-147a	-0.003267
hsa-miR-4471	-0.00368302
hsa-miR-4708-5p	-0.00466486
hsa-miR-374c-5p	-0.0051283
hsa-miR-4450	-0.0051288
hsa-miR-143-5p	-0.0055845
hsa-miR-454-3p	-0.006628
hsa-miR-4540	-0.009112
hsa-miR-5683	-0.009342
hsa-miR-4664-5p	-0.00976
hsa-miR-8065	-0.0106952
hsa-miR-6783-3p	-0.0116147
hsa-miR-4465	-0.012414
hsa-miR-4720-3p	-0.0125578
hsa-miR-5692c	-0.01442046
hsa-miR-1270	-0.0147332
hsa-miR-6733-3p	-0.01645
hsa-miR-548k	-0.0166289
hsa-miR-3672	-0.0199855
hsa-miR-4524a-5p	-0.02042596
hsa-miR-4670-5p	-0.02111537
hsa-miR-6804-3p	-0.021703
hsa-miR-561-3p	-0.0222414
hsa-miR-4681	-0.02324
hsa-miR-1296-3p	-0.0237322
hsa-miR-3668	-0.023846
hsa-miR-505-5p	-0.0251289
hsa-miR-578	-0.0269654
hsa-miR-585-3p	-0.0273122
hsa-miR-760	-0.0282047
hsa-miR-2909	-0.028391
hsa-miR-624-3p	-0.0287871
hsa-miR-203a-3p	-0.032125
hsa-miR-7106-3p	-0.0323202
hsa-miR-6852-3p	-0.032603
hsa-miR-552-5p	-0.032657
hsa-miR-5582-5p	-0.0343173
hsa-miR-6767-3p	-0.0358122
hsa-miR-6738-3p	-0.036037
hsa-miR-548av-3p	-0.0362639
hsa-miR-6721-5p	-0.037347
hsa-miR-3137	-0.0374266
hsa-miR-513c-3p	-0.03875614
hsa-miR-6846-5p	-0.0388775
hsa-miR-5008-5p	-0.0394821
hsa-miR-7159-3p	-0.041996
hsa-miR-4705	-0.042528
hsa-miR-653-3p	-0.0434129
hsa-miR-30a-3p	-0.0435282
hsa-miR-2467-5p	-0.0439227
hsa-miR-6827-5p	-0.0439513
hsa-miR-23b-3p	-0.0446415
hsa-miR-1262	-0.0458871
hsa-miR-4299	-0.0461914
hsa-miR-605-3p	-0.046422253
hsa-miR-3908	-0.0473025
hsa-miR-514a-3p	-0.0479287
hsa-miR-548u	-0.0487741
hsa-miR-548az-3p	-0.049645443
hsa-miR-3140-3p	-0.049855
hsa-miR-1245a	-0.0509865
hsa-miR-1289	-0.05185622
hsa-miR-450a-1-3p	-0.05279
hsa-miR-711	-0.053272
hsa-miR-1-3p	-0.0533453
hsa-miR-7152-5p	-0.0551536
hsa-miR-409-5p	-0.0567053
hsa-miR-651-3p	-0.0569989
hsa-miR-5588-5p	-0.05845
hsa-miR-4756-5p	-0.0604185
hsa-miR-4786-3p	-0.062875
hsa-miR-548ar-3p	-0.06314766
hsa-miR-4326	-0.063732
hsa-miR-23b-5p	-0.0646152
hsa-miR-6511a-5p	-0.0649705
hsa-miR-1915-5p	-0.0662347
hsa-miR-3129-5p	-0.066944
hsa-miR-6868-3p	-0.0677097
hsa-miR-4748	-0.06779582
hsa-miR-548ao-5p	-0.069373
hsa-miR-146b-5p	-0.0711182
hsa-miR-5590-3p	-0.0712861
hsa-miR-140-3p	-0.071914
hsa-miR-8068	-0.0736326
hsa-miR-4632-3p	-0.075022
hsa-miR-6872-5p	-0.0765631
hsa-miR-2052	-0.07715164
hsa-miR-4668-5p	-0.078904
hsa-miR-548ah-5p	-0.0798355
hsa-miR-224-3p	-0.080636
hsa-miR-657	-0.080892
hsa-miR-4287	-0.0811207
hsa-miR-1321	-0.0819729
hsa-miR-33a-5p	-0.0824477
hsa-miR-100-5p	-0.0830436
hsa-miR-6820-3p	-0.0837992
hsa-miR-6843-3p	-0.0849782
hsa-miR-6505-5p	-0.0861201
hsa-miR-6726-3p	-0.086221
hsa-miR-3529-3p	-0.08623
hsa-miR-1273a	-0.08734103
hsa-miR-6502-5p	-0.0876907
hsa-miR-3133	-0.08926069
hsa-miR-7154-3p	-0.0900334
hsa-miR-3140-5p	-0.0906116
hsa-miR-487b-3p	-0.09133102
hsa-miR-105-3p	-0.0913833
hsa-miR-580-5p	-0.0920116
hsa-miR-9-5p	-0.0920718
hsa-miR-497-3p	-0.0942426
hsa-miR-504-5p	-0.0942984
hsa-miR-7851-3p	-0.094694
hsa-miR-205-3p	-0.0947678
hsa-miR-548a-3p	-0.09482236
hsa-miR-95-3p	-0.095197
hsa-miR-421	-0.0955661
hsa-miR-6776-5p	-0.095841
hsa-miR-4467	-0.0959552
hsa-miR-4795-5p	-0.09663954
hsa-miR-6888-3p	-0.0967523
hsa-miR-363-5p	-0.0980867
hsa-miR-892c-3p	-0.09839345
hsa-miR-626	-0.0984394
hsa-miR-6736-3p	-0.09847109
hsa-miR-574-3p	-0.0986732
hsa-miR-301a-3p	-0.0991356
hsa-miR-5094	-0.1001792
hsa-miR-323a-3p	-0.10038144
hsa-miR-889-3p	-0.1007662
hsa-miR-548w	-0.1023985
hsa-miR-215-3p	-0.1024365
hsa-miR-6748-5p	-0.1026253
hsa-miR-1537-3p	-0.1036163
hsa-miR-548s	-0.1044311
hsa-miR-410-3p	-0.1079503
hsa-miR-101-3p	-0.1083543
hsa-miR-192-3p	-0.109436
hsa-miR-500a-3p	-0.1141463
hsa-miR-381-3p	-0.11483592
hsa-miR-516a-3p	-0.1152245
hsa-miR-4727-3p	-0.1158899
hsa-miR-367-5p	-0.11590038
hsa-miR-5000-3p	-0.11619655
hsa-miR-4659b-5p	-0.116307
hsa-miR-33b-5p	-0.1165551
hsa-miR-4309	-0.1191697
hsa-miR-125b-5p	-0.1206603
hsa-miR-4272	-0.1220894
hsa-miR-4704-5p	-0.1223567
hsa-miR-5096	-0.12309
hsa-miR-625-5p	-0.1234108
hsa-miR-6758-3p	-0.12348958
hsa-miR-6880-5p	-0.125777
hsa-miR-6838-5p	-0.1280374
hsa-miR-3974	-0.1290218
hsa-miR-429	-0.12957598
hsa-miR-4649-5p	-0.12973395
hsa-miR-549a	-0.1303577
hsa-miR-3182	-0.1306383
hsa-miR-4518	-0.13153361
hsa-miR-556-5p	-0.1340931
hsa-miR-409-3p	-0.1356962
hsa-miR-4762-5p	-0.1357079
hsa-miR-1302	-0.1357917
hsa-miR-6895-3p	-0.1361304
hsa-miR-4742-5p	-0.1364992
hsa-miR-6836-3p	-0.1377554
hsa-miR-6832-5p	-0.1400713
hsa-miR-4796-3p	-0.14189972
hsa-miR-195-5p	-0.14236173
hsa-miR-5687	-0.1424728
hsa-miR-4485-5p	-0.1429931
hsa-miR-4743-5p	-0.1433689
hsa-miR-5692b	-0.1435594
hsa-miR-5197-5p	-0.143777
hsa-miR-6754-3p	-0.1458545
hsa-miR-139-3p	-0.1462482
hsa-miR-6866-5p	-0.1466624
hsa-miR-5699-3p	-0.1472802
hsa-miR-4800-3p	-0.1483648
hsa-miR-6072	-0.1485878
hsa-miR-641	-0.1490571
hsa-miR-3186-5p	-0.149338
hsa-miR-592	-0.1500988
hsa-miR-494-3p	-0.1505784
hsa-miR-3145-3p	-0.1508077
hsa-miR-3179	-0.1508793
hsa-miR-340-5p	-0.1515564
hsa-miR-4777-3p	-0.1516935
hsa-miR-5591-5p	-0.15322953
hsa-miR-3192-3p	-0.1555461
hsa-miR-6818-3p	-0.1579816
hsa-miR-885-3p	-0.15939
hsa-miR-5586-5p	-0.1609736
hsa-miR-6874-3p	-0.16124199
hsa-miR-155-5p	-0.162463
hsa-miR-612	-0.16604634
hsa-miR-28-5p	-0.1661024
hsa-miR-3688-3p	-0.1682987
hsa-miR-6854-3p	-0.169442
hsa-miR-542-3p	-0.1704351
hsa-miR-6854-5p	-0.17216
hsa-miR-5685	-0.1732997
hsa-miR-24-1-5p	-0.1733678
hsa-miR-5582-3p	-0.1748158
hsa-miR-1911-3p	-0.1754635
hsa-miR-4269	-0.1758805
hsa-miR-3150a-5p	-0.17618879
hsa-miR-181a-2-3p	-0.1764688
hsa-miR-6512-3p	-0.1774979
hsa-miR-4778-3p	-0.177625
hsa-miR-4662b	-0.1776315
hsa-miR-4738-3p	-0.1797106
hsa-miR-3678-5p	-0.180107
hsa-miR-548i	-0.181647
hsa-miR-5089-5p	-0.1833045
hsa-miR-4305	-0.18353264
hsa-miR-579-3p	-0.18370917
hsa-miR-552-3p	-0.1843137
hsa-miR-506-5p	-0.1850993
hsa-miR-4659b-3p	-0.1876348
hsa-miR-3120-5p	-0.1879654
hsa-miR-222-3p	-0.188142
hsa-miR-152-5p	-0.1882693
hsa-miR-658	-0.189027
hsa-miR-504-3p	-0.1891872
hsa-miR-3660	-0.189405
hsa-miR-1292-3p	-0.1895106
hsa-miR-6859-3p	-0.1908691
hsa-miR-337-5p	-0.1909818
hsa-miR-3167	-0.1910943
hsa-miR-874-3p	-0.191109
hsa-miR-18b-5p	-0.1918096
hsa-miR-512-3p	-0.191947
hsa-miR-181a-5p	-0.1929665
hsa-miR-4525	-0.1950579
hsa-miR-1245b-5p	-0.1962246
hsa-miR-92a-1-5p	-0.1962542
hsa-miR-1184	-0.196652
hsa-miR-148b-5p	-0.196916116
hsa-miR-4524a-3p	-0.197312
hsa-miR-3186-3p	-0.2008158
hsa-miR-6828-3p	-0.2024342
hsa-miR-616-5p	-0.2025146
hsa-miR-603	-0.2032167
hsa-miR-4524b-3p	-0.2035526
hsa-miR-8075	-0.2047031
hsa-miR-6743-5p	-0.2050945
hsa-miR-20a-3p	-0.2054154
hsa-miR-4671-5p	-0.2084046
hsa-miR-670-3p	-0.209039
hsa-miR-6515-5p	-0.209708
hsa-miR-4743-3p	-0.2097535
hsa-miR-671-3p	-0.2109797
hsa-miR-4782-5p	-0.211194
hsa-miR-4676-3p	-0.2112907
hsa-miR-6789-3p	-0.2113093
hsa-miR-6729-3p	-0.2118853
hsa-miR-2115-3p	-0.2121335
hsa-miR-5689	-0.2124958
hsa-miR-3713	-0.21264958
hsa-miR-4774-5p	-0.2138927
hsa-miR-1285-5p	-0.2143732
hsa-miR-378h	-0.2148386
hsa-miR-4329	-0.214996
hsa-miR-4789-3p	-0.21583
hsa-miR-708-5p	-0.2158616
hsa-miR-6131	-0.217501
hsa-miR-4766-5p	-0.21762985
hsa-miR-4457	-0.217762
hsa-miR-34a-3p	-0.2180469
hsa-miR-5186	-0.21896744
hsa-miR-4288	-0.21976904
hsa-miR-4330	-0.2202729
hsa-miR-4738-5p	-0.22109
hsa-miR-183-5p	-0.22172515
hsa-miR-3649	-0.2223657
hsa-miR-376c-3p	-0.2234168
hsa-miR-632	-0.2234598
hsa-miR-5009-3p	-0.2252883
hsa-miR-5694	-0.2254487
hsa-miR-548ak	-0.2268747
hsa-miR-1287-5p	-0.227421
hsa-miR-4755-3p	-0.2282323
hsa-miR-4522	-0.2299117
hsa-miR-4253	-0.2304876
hsa-miR-18a-3p	-0.2314959
hsa-miR-4422	-0.2326798
hsa-miR-5587-5p	-0.2342686
hsa-miR-4264	-0.2344906
hsa-miR-548ao-3p	-0.2346814
hsa-miR-4706	-0.234749
hsa-miR-513b-3p	-0.2350363
hsa-miR-5680	-0.236407
hsa-miR-4999-5p	-0.2367133
hsa-miR-4733-3p	-0.2385916
hsa-miR-4500	-0.2402033
hsa-miR-507	-0.2407979
hsa-miR-411-5p	-0.24107
hsa-miR-802	-0.2414838
hsa-miR-598-3p	-0.2417271
hsa-miR-3153	-0.2432096
hsa-miR-599	-0.2434155
hsa-miR-32-5p	-0.2434826
hsa-miR-892b	-0.244334953
hsa-miR-302e	-0.2446764
hsa-miR-4735-3p	-0.2448417
hsa-miR-376b-3p	-0.244877
hsa-miR-3607-3p	-0.2450281
hsa-miR-4503	-0.2450399
hsa-miR-7852-3p	-0.2456752
hsa-miR-30d-3p	-0.24602402
hsa-miR-1200	-0.24647267
hsa-miR-4512	-0.2465361
hsa-miR-3943	-0.2468253
hsa-miR-323b-5p	-0.2474193
hsa-miR-3622b-3p	-0.247768
hsa-miR-6778-3p	-0.247967
hsa-miR-7151-5p	-0.24806951
hsa-miR-580-3p	-0.2488101
hsa-miR-4780	-0.249338
hsa-miR-889-5p	-0.2495071
hsa-miR-3064-3p	-0.249927
hsa-miR-6768-3p	-0.2500314
hsa-miR-4764-5p	-0.25072929
hsa-miR-379-3p	-0.25156457
hsa-miR-6817-5p	-0.2530014
hsa-miR-376a-3p	-0.253249
hsa-miR-6747-3p	-0.254754
hsa-miR-4432	-0.255081
hsa-miR-4725-3p	-0.257548
hsa-miR-619-3p	-0.2601423
hsa-miR-6506-5p	-0.26025597
hsa-miR-4715-3p	-0.261486
hsa-miR-1257	-0.2618233
