
hsa-miR-3692*	2.724738
hsa-miR-369-5p	0.10429
hsa-miR-19a*	-0.9696136
hsa-miR-411*	-3.470039
hsa-miR-200a*	-2.008802
hsa-miR-574-3p	20.55635
hsa-miR-3140	-2.069203
hsa-miR-193b	-3.61835
hsa-miR-367	0.134237
hsa-miR-769-3p	51.70906
hsa-miR-10b*	1.91712982
hsa-miR-20b*	-5.333159
hsa-miR-518a-5p	-2.74846
hsa-miR-339-5p	-5.865768
hsa-miR-4290	34.5429
hsa-miR-485-5p	0.25745
hsa-miR-27a	244.9458
hsa-miR-302f	-0.841558628
hsa-miR-302e	-0.965941
hsa-miR-302d	0.1746349
hsa-miR-302c	1.291917
hsa-miR-302b	0.313469575
hsa-miR-302a	1.784776
hsa-miR-589*	-3.953057
hsa-miR-3187	2.60095
hsa-miR-29a*	1.679619
hsa-miR-3675-5p	-2.120253
hsa-miR-93	90.5687
hsa-miR-30c	4.516365
hsa-miR-1207-3p	-2.173287
hsa-miR-320e	100.617
hsa-miR-409-3p	-1.906492
hsa-miR-1185	-0.140996
hsa-miR-1256	-0.563941
hsa-miR-508-5p	-3.343401
hsa-miR-424	49.2879
hsa-miR-27b	12.9812
hsa-miR-520b	8.41399
hsa-miR-520e	6.04747
hsa-let-7a*	0.3325686
hsa-miR-615-5p	-4.639333
hsa-miR-1293	-1.284347
hsa-miR-488*	-2.57596
hsa-miR-3618	-1.730433
hsa-miR-450a	0.923137
hsa-miR-767-5p	-1.93429
hsa-miR-520f	2.70863
hsa-miR-3137	22.1395
hsa-miR-767-3p	0.8730307
hsa-miR-628-5p	-1.361407
hsa-miR-515-5p	-1.092009
hsa-miR-1298	-3.73483
hsa-miR-3681*	-0.934932
hsa-miR-129*	2.18495384
hsa-miR-3622a-5p	-1.6221827
hsa-miR-3688	-1.713211
hsa-miR-3133	-1.745207
hsa-miR-140-3p	43.2778
hsa-miR-3607-5p	-2.204952
hsa-miR-3683	-3.10191
hsa-miR-3682	18.13444
hsa-miR-3681	-3.60685
hsa-miR-3680	-1.877157
hsa-miR-3687	-4.71527
hsa-miR-3686	-2.45405
hsa-miR-3685	-2.023759
hsa-miR-140-5p	5.13537
hsa-miR-3922	-0.3470327
hsa-miR-3923	9.92287
hsa-miR-141*	-2.88485
hsa-miR-3921	-1.580673
hsa-miR-3926	3.305844
hsa-miR-3927	-1.21253
hsa-miR-3924	1.402359
hsa-miR-3925	-1.210363
hsa-miR-1205	-3.09332
hsa-miR-1204	-1.1511312
hsa-miR-3928	-2.1314
hsa-miR-4252	-3.87662
hsa-miR-4255	-3.97395
hsa-miR-1200	-3.10823
hsa-miR-1203	-3.56248
hsa-miR-1202	2977.43
hsa-miR-4310	6.47434
hsa-miR-25	217.6112
hsa-miR-4312	6.16215
hsa-miR-4313	12.08357
hsa-miR-4314	41.2693
hsa-miR-21	370.454
hsa-miR-22	222.3936
hsa-miR-4317	2.0467
hsa-miR-4318	-1.46881
hsa-miR-675	-5.2105
hsa-miR-676	-2.346964
hsa-miR-3169	-4.22982
hsa-miR-670	84.6371
hsa-miR-3138	199.0173
hsa-miR-517c	0.274203
hsa-miR-517b	0.148847
hsa-miR-517a	-0.9053612
hsa-miR-200b*	-3.960311
hsa-miR-181a-2*	-2.989571
hsa-miR-3619	-4.31567
hsa-miR-513a-3p	-0.3475611
hsa-miR-431*	-2.2343491
hsa-miR-1827	-3.06878
hsa-miR-155*	-1.7939442
hsa-miR-30b*	6.6915
hsa-miR-675*	-2.980507
